
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 10, 2007 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	37	245	1,012	517	510	5	24	41	66	140	15	20	45	91	158						
NEW ENGLAND	8	19	260	37	37	-	0	6	-	5	-	1	3	2	6						
Conn.	1	8	227	7	12	-	0	3	-	-	-	0	2	1	2						
Maine	5	2	34	20	9	-	0	1	-	-	-	0	2	1	2						
Mass.	-	0	3	-	10	-	0	3	-	4	-	0	2	-	2						
N.H.	1	3	95	6	5	-	0	3	-	-	-	0	2	-	-						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	-	-						
Vt.	1	1	15	4	-	-	0	0	-	1	-	0	1	-	-						
MID. ATLANTIC	23	143	566	294	310	2	5	13	12	36	1	3	11	11	28						
N.J.	-	27	186	36	120	-	1	3	-	11	-	0	2	-	3						
N.Y. (Upstate)	18	59	298	66	32	-	1	7	3	2	1	0	4	2	2						
N.Y. City	-	3	22	-	3	-	3	9	5	18	-	1	4	2	12						
Pa.	5	43	234	192	155	2	1	4	4	5	-	0	4	7	11						
E.N. CENTRAL	-	12	158	4	32	-	2	7	7	17	-	2	12	9	14						
Ill.	-	0	0	-	-	-	1	5	2	6	-	0	3	-	7						
Ind.	-	0	3	-	-	-	0	3	-	-	-	0	5	2	1						
Mich.	-	1	5	1	2	-	0	2	1	2	-	0	4	4	2						
Ohio	-	0	5	1	3	-	0	3	2	6	-	1	4	3	2						
Wis.	-	10	154	2	27	-	0	2	2	3	-	0	2	-	2						
W.N. CENTRAL	1	6	169	7	7	1	0	14	8	4	-	1	4	8	7						
Iowa	-	1	8	-	1	-	0	1	1	-	-	0	2	1	-						
Kans.	-	0	2	-	-	-	0	2	-	-	-	0	1	1	-						
Minn.	1	2	167	7	6	1	0	12	4	2	-	0	3	-	-						
Mo.	-	0	2	-	-	-	0	1	1	1	-	0	3	5	3						
Nebr.	-	0	2	-	-	-	0	1	2	-	-	0	1	-	4						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	5	37	128	161	114	1	6	14	24	39	-	4	10	17	29						
Del.	2	7	28	35	33	-	0	1	1	-	-	0	1	-	2						
D.C.	-	0	7	-	2	-	0	2	-	-	-	0	1	-	-						
Fla.	-	1	5	6	2	1	1	4	8	3	-	2	7	7	7						
Ga.	-	0	1	-	1	-	1	6	3	14	-	0	3	3	1						
Md.	3	19	85	104	71	-	1	5	5	13	-	0	2	3	4						
N.C.	-	0	4	-	5	-	0	4	2	3	-	0	6	-	11						
S.C.	-	0	2	-	-	-	0	2	-	1	-	0	2	2	2						
Va.	-	6	31	16	-	-	1	4	5	5	-	0	4	2	2						
W. Va.	-	0	10	-	-	-	0	1	-	-	-	0	2	-	-						
E.S. CENTRAL	-	0	3	2	-	-	0	3	5	2	-	1	3	7	4						
Ala.	-	0	3	-	-	-	0	2	-	1	-	0	2	1	1						
Ky.	-	0	2	-	-	-	0	1	1	-	-	0	1	-	1						
Miss.	-	0	1	-	-	-	0	1	1	1	-	0	2	2	-						
Tenn.	-	0	2	2	-	-	0	2	3	-	-	0	2	4	2						
W.S. CENTRAL	-	0	5	1	-	1	1	7	2	5	2	1	4	5	4						
Ark.	-	0	0	-	-	-	0	2	-	-	-	0	1	-	1						
La.	-	0	1	-	-	-	0	1	1	-	-	0	2	1	-						
Okla.	-	0	0	-	-	1	0	2	1	1	1	0	3	2	1						
Tex.	-	0	5	1	-	-	1	6	-	4	1	0	3	2	2						
MOUNTAIN	-	0	3	2	-	-	1	6	-	7	3	1	4	7	16						
Ariz.	-	0	2	-	-	-	0	3	-	2	-	0	2	2	7						
Colo.	-	0	1	-	-	-	0	2	-	2	-	0	2	-	7						
Idaho	-	0	2	-	-	-	0	1	-	-	-	0	1	1	-						
Mont.	-	0	1	1	-	-	0	1	-	-	1	0	1	1	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	0	-	-						
