
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending November 13, 2004 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	6,385	6,086	295	382	8,988	10,733	253	315	15,428	14,337											
NEW ENGLAND	161	186	5	1	316	365	19	26	607	2,844											
Maine	2	7	-	-	-	19	-	-	180	769											
N.H.	4	16	3	-	14	11	-	2	-	-											
Vt.	-	1	-	-	-	9	-	-	427	651											
Mass.	104	118	-	-	211	193	13	15	-	147											
R.I.	21	20	1	-	29	43	1	2	-	5											
Conn.	30	24	1	1	62	90	5	7	-	1,272											
MID. ATLANTIC	836	747	39	59	1,781	1,910	58	72	77	36											
Upstate N.Y.	84	34	6	9	226	249	8	12	-	-											
N.Y. City	518	427	13	31	899	980	20	34	-	-											
N.J.	127	151	19	19	373	376	15	21	-	-											
Pa.	107	135	1	-	283	305	15	5	77	36											
E.N. CENTRAL	730	787	55	68	1,015	990	17	32	5,046	4,937											
Ohio	195	177	1	3	175	171	5	2	1,191	1,057											
Ind.	50	39	9	12	112	113	-	4	-	-											
Ill.	296	331	14	20	457	477	-	16	-	-											
Mich.	160	225	31	32	194	175	10	10	3,463	3,051											
Wis.	29	15	-	1	77	54	2	-	392	829											
W.N. CENTRAL	133	132	5	4	371	404	9	6	130	52											
Minn.	15	40	1	-	148	164	5	2	-	-											
Iowa	5	8	-	-	33	30	-	2	N	N											
Mo.	86	52	2	4	94	100	2	1	5	-											
N. Dak.	-	2	-	-	4	-	-	-	82	52											
S. Dak.	-	2	-	-	8	16	-	-	43	-											
Nebr.	5	5	-	-	27	24	2	1	-	-											
Kans.	22	23	2	-	57	70	-	-	-	-											
S. ATLANTIC	1,664	1,601	45	75	1,612	2,139	42	46	1,941	1,909											
Del.	8	6	-	-	-	23	-	-	4	29											
Md.	301	272	7	12	203	210	11	9	-	1											
D.C.	74	43	1	-	68	-	-	-	21	27											
Va.	89	72	3	1	223	223	8	14	487	478											
W. Va.	2	2	-	-	17	19	-	-	1,175	1,144											
N.C.	168	138	10	16	244	285	7	9	N	N											
S.C.	101	88	7	13	158	145	-	-	254	230											
Ga.	283	419	1	13	11	446	6	5	-	-											
Fla.	638	561	16	20	688	788	10	9	-	-											
E.S. CENTRAL	346	285	19	12	482	595	7	6	-	-											
Ky.	42	31	1	1	101	103	3	1	-	-											
Tenn.	115	119	8	2	195	198	4	2	-	-											
Ala.	142	104	8	7	153	197	-	3	-	-											
Miss.	47	31	2	2	33	97	-	-	-	-											
W.S. CENTRAL	1,041	811	48	70	925	1,578	19	30	5,388	4,032											
Ark.	38	45	-	2	98	78	-	-	-	-											
La.	243	148	-	1	-	-	-	-	47	16											
Okla.	24	57	2	1	135	129	1	1	-	-											
Tex.	736	561	46	66	692	1,371	18	29	5,341	4,016											
MOUNTAIN	309	278	48	30	420	391	7	6	2,239	527											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	21	10	2	2	4	8	-	1	-	-											
Wyo.	3	-	-	-	4	4	-	-	45	45											
Colo.	37	32	-	3	86	89	2	3	1,716	-											
N. Mex.	46	56	1	7	18	41	-	-	87	3											
Ariz.	161	163	45	18	189	189	2	2	-	-											
Utah	7	7	-	-	35	33	1	-	391	479											
Nev.	34	10	-	-	80	22	2	-	-	-											
PACIFIC	1,165	1,259	31	63	2,066	2,361	75	91	-	-											
Wash.	119	69	-	-	196	211	6	3	-	-											
Oreg.	25	40	-	-	74	93	2	4	-	-											
Calif.	1,014	1,143	30	61	1,665	1,910	61	83	-	-											
Alaska	1	1	-	-	34	49	-	-	-	-											
Hawaii	6	6	1	2	97	98	6	1	-	-											
Guam	-	1	-	-	-	48	-	-	-	131											
P.R.	141	182	5	14	84	95	-	-	265	522											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


