
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 3, 2007 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	47	243	1,011	413	406	11	23	39	52	113	11	20	45	71	131						
NEW ENGLAND	1	19	260	15	24	-	0	6	-	5	-	1	3	2	5						
Conn.	1	8	227	6	4	-	0	3	-	-	-	0	2	1	2						
Maine	-	2	34	5	5	-	0	1	-	-	-	0	2	1	2						
Mass.	-	0	3	-	10	-	0	3	-	4	-	0	2	-	1						
N.H.	-	3	95	2	4	-	0	3	-	-	-	0	2	-	-						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	-	-						
Vt.	-	1	15	2	-	-	0	0	-	1	-	0	1	-	-						
MID. ATLANTIC	22	143	565	243	248	1	5	14	7	29	-	3	11	8	24						
N.J.	-	27	185	25	89	-	0	3	-	9	-	0	2	-	2						
N.Y. (Upstate)	15	59	275	48	23	-	1	8	3	2	-	0	4	1	2						
N.Y. City	-	1	22	-	-	-	3	9	3	14	-	1	4	2	10						
Pa.	7	43	233	170	136	1	1	4	1	4	-	0	4	5	10						
E.N. CENTRAL	-	12	158	4	28	-	2	7	6	13	2	2	12	9	13						
Ill.	-	0	0	-	-	-	1	5	2	6	-	0	3	-	7						
Ind.	-	0	3	-	-	-	0	3	-	-	1	0	5	2	-						
Mich.	-	1	5	1	2	-	0	2	1	1	1	0	4	4	2						
Ohio	-	1	5	1	3	-	0	3	2	3	-	1	4	3	2						
Wis.	-	10	154	2	23	-	0	2	1	3	-	0	2	-	2						
W.N. CENTRAL	6	5	169	7	-	2	0	14	6	4	1	1	4	7	7						
Iowa	-	1	8	-	-	-	0	1	1	-	-	0	2	1	-						
Kans.	-	0	2	1	-	-	0	2	-	-	1	0	1	1	-						
Minn.	6	2	167	6	-	2	0	12	3	2	-	0	3	-	-						
Mo.	-	0	2	-	-	-	0	1	-	1	-	0	2	4	3						
Nebr.	-	0	2	-	-	-	0	1	2	-	-	0	1	-	4						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	16	36	126	131	100	3	6	14	22	31	-	4	14	16	23						
Del.	2	7	28	26	29	1	0	1	1	-	-	0	1	-	1						
D.C.	-	0	7	-	2	-	0	2	-	-	-	0	1	-	-						
Fla.	2	1	5	6	1	2	1	4	8	3	-	2	7	7	4						
Ga.	-	0	1	-	1	-	1	6	3	11	-	0	3	2	1						
Md.	10	18	83	90	62	-	1	5	5	9	-	0	2	3	3						
N.C.	-	0	4	-	5	-	0	4	2	3	-	0	11	-	11						
S.C.	-	0	2	-	-	-	0	2	-	-	-	0	2	2	1						
Va.	2	4	31	9	-	-	1	4	3	5	-	0	4	2	2						
W. Va.	-	0	8	-	-	-	0	1	-	-	-	0	2	-	-						
E.S. CENTRAL	-	0	3	2	-	1	0	3	4	1	2	1	3	7	2						
Ala.	-	0	3	-	-	-	0	2	-	1	-	0	2	1	1						
Ky.	-	0	2	-	-	-	0	1	-	-	-	0	1	-	1						
Miss.	-	0	1	-	-	-	0	1	1	-	-	0	2	2	-						
Tenn.	-	0	2	2	-	1	0	2	3	-	2	0	2	4	-						
W.S. CENTRAL	-	0	5	1	-	-	1	7	-	3	1	1	4	3	2						
Ark.	-	0	0	-	-	-	0	2	-	-	-	0	1	-	1						
La.	-	0	1	-	-	-	0	1	-	-	-	0	2	1	-						
Okla.	-	0	0	-	-	-	0	2	-	1	1	0	3	1	-						
Tex.	-	0	5	1	-	-	1	6	-	2	-	0	3	1	1						
MOUNTAIN	-	0	3	2	-	-	1	6	-	6	2	1	4	4	14						
Ariz.	-	0	2	-	-	-	0	3	-	2	2	0	3	2	6						
Colo.	-	0	1	-	-	-	0	2	-	2	-	0	2	-	6						
Idaho	-	0	2	-	-	-	0	1	-	-	-	0	1	1	-						
Mont.	-	0	1	1	-	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	0	1	-	-	-	0	1	-	-	-	0	1	1	-						
Utah	-	0	1	-	-	-	0	2	-	2	-	0	1	-	2						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	2	3	16	8	6	4	4	13	7	21	3	5	16	15	41						
Alaska	-	0	1	-	-	1	0	4	1	2	-	0	1	-	1						
Calif.	2	2	14	8	6	2	3	6	2	16	3	3	10	12	22						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	1	-						
Oreg.	-	0	2	-	-	-	0	3	3	2	-	0	4	1	13						
Wash.	-	0	2	-	-	1	0	5	1	1	-	0	5	1	5						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


