
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 17, 2011 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	19	57	119	2,863	4,172	396	856	1,816	44,660	52,475	41	89	264	4,832	5,154						
NEW ENGLAND	2	4	16	253	301	5	36	107	2,028	2,306	-	3	13	209	209						
Conn.	-	2	10	121	142	-	8	30	445	491	-	1	4	53	60						
Maine	-	1	6	63	62	-	2	8	127	128	-	0	3	29	21						
Mass.	-	0	0	-	-	-	19	44	1,041	1,266	-	1	9	80	82						
N.H.	2	0	3	20	17	1	3	8	159	171	-	0	3	24	21						
R.I.	-	0	6	25	29	4	1	62	181	170	-	0	2	7	3						
Vt.	-	0	2	24	51	-	1	8	75	80	-	0	3	16	22						
MID. ATLANTIC	5	15	35	810	1,028	32	72	169	4,218	5,705	5	8	30	484	559						
N.J.	-	0	0	-	-	-	0	15	-	1,176	-	0	2	-	125						
N.Y. (Upstate)	5	7	20	361	485	18	25	67	1,356	1,388	5	3	12	213	196						
N.Y. City	-	0	3	9	145	-	19	42	1,085	1,288	-	1	6	89	79						
Pa.	-	8	21	440	398	14	30	111	1,777	1,853	-	3	18	182	159						
E.N. CENTRAL	-	2	17	180	228	22	83	157	4,208	5,736	2	14	49	842	797						
Ill.	-	0	6	50	114	-	27	80	1,527	1,942	-	4	14	215	152						
Ind.	-	0	7	26	-	-	7	19	351	755	-	1	8	86	139						
Mich.	-	1	6	57	68	8	14	42	814	918	-	3	19	179	152						
Ohio	-	1	5	47	46	14	21	46	1,162	1,286	2	3	10	180	135						
Wis.	N	0	0	N	N	-	7	45	354	835	-	2	20	182	219						
W.N. CENTRAL	1	1	40	78	241	14	40	103	2,245	2,942	5	11	40	725	895						
Iowa	-	0	0	-	27	1	9	19	441	520	-	2	15	183	170						
Kans.	-	0	4	31	59	-	8	28	443	426	-	1	8	104	76						
Minn.	-	0	34	-	25	-	0	6	-	700	-	0	2	-	287						
Mo.	1	0	0	1	63	13	16	46	933	821	5	5	32	292	233						
Nebr.	-	0	3	33	51	-	4	13	232	243	-	1	7	95	77						
N. Dak.	-	0	6	13	16	-	0	15	41	51	-	0	4	13	17						
S. Dak.	-	0	0	-	-	-	3	10	155	181	-	1	4	38	35						
S. ATLANTIC	6	15	93	1,023	1,113	167	267	722	14,191	15,450	8	12	28	645	721						
Del.	-	0	0	-	-	-	2	11	164	175	-	0	2	15	6						
D.C.	-	0	0	-	-	-	1	5	52	91	-	0	1	3	9						
Fla.	-	0	84	117	121	105	107	203	5,732	6,124	5	3	15	150	217						
Ga.	-	0	0	-	-	15	40	127	2,361	2,750	-	2	8	116	98						
Md.	-	5	13	247	358	14	18	42	931	1,064	3	1	6	59	106						
N.C.	-	0	0	-	-	21	31	251	2,270	2,271	-	2	11	120	97						
S.C.	N	0	0	N	N	6	26	70	1,481	1,675	-	0	4	15	24						
Va.	6	11	27	578	557	6	21	68	1,155	1,123	-	3	9	164	139						
W. Va.	-	0	30	81	77	-	0	14	45	177	-	0	2	3	25						
