
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending August 26, 2006 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2006
Rabies, animal cummulative for 2005
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2006
Rocky Mountain Spotted Fever cummulative for 2005
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2006
Salmonellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	80	112	166	3,786	4,038	60	35	246	1,142	1,026	650	809	2,291	23,024	25,982						
NEW ENGLAND	17	11	25	398	491	-	0	2	2	4	17	33	289	1,277	1,462						
Conn.	6	3	14	116	124	-	0	0	-	-	-	0	281	281	303						
Maine	-	1	4	44	44	N	0	0	N	N	1	2	9	69	117						
Mass.	7	4	17	170	258	-	0	2	1	2	4	19	53	723	784						
N.H.	3	0	5	29	10	-	0	1	1	1	2	2	23	114	122						
R.I.	-	0	4	1	14	-	0	2	-	1	10	0	17	55	65						
Vt.	1	1	4	38	41	-	0	0	-	-	-	1	4	35	71						
MID. ATLANTIC	30	21	50	801	633	1	1	6	31	68	56	85	272	2,715	3,219						
N.J.	N	0	0	N	N	-	0	2	4	21	-	14	41	515	632						
N.Y. (Upstate)	30	11	20	386	343	-	0	1	2	1	31	22	233	717	742						
N.Y. City	-	0	3	-	19	-	0	1	4	6	4	18	44	505	755						
Pa.	-	10	35	415	271	1	1	5	21	40	21	28	65	978	1,090						
E.N. CENTRAL	5	2	16	108	138	-	0	4	23	35	26	99	219	3,022	3,780						
Ill.	2	0	5	28	34	-	0	1	1	11	-	26	53	696	1,296						
Ind.	-	0	3	8	7	-	0	1	4	-	-	12	67	462	369						
Mich.	1	1	5	37	27	-	0	1	2	4	7	17	35	587	628						
Ohio	2	0	9	35	70	-	0	4	15	18	19	23	56	781	857						
Wis.	N	0	0	N	N	-	0	1	1	2	-	15	42	496	630						
W.N. CENTRAL	3	5	20	202	238	2	2	11	120	114	22	43	107	1,522	1,607						
Iowa	1	0	5	38	-	-	0	2	2	3	3	7	18	251	267						
Kans.	1	1	5	57	61	-	0	1	1	5	4	7	12	212	241						
Minn.	-	1	6	33	52	-	0	1	2	2	13	10	60	420	361						
Mo.	-	1	6	38	49	-	2	10	99	95	-	13	40	441	474						
Nebr.	-	0	0	-	-	2	0	4	16	4	1	3	12	112	135						
N. Dak.	1	0	7	15	21	-	0	1	-	-	1	0	46	16	17						
S. Dak.	-	0	4	21	55	-	0	0	-	5	-	2	7	70	112						
S. ATLANTIC	16	36	118	1,338	1,479	44	18	94	696	516	249	204	514	6,009	6,794						
Del.	-	0	0	-	-	-	0	3	16	5	-	2	9	82	76						
D.C.	-	0	0	-	-	-	0	1	1	2	3	1	7	39	36						
Fla.	-	0	99	110	201	1	0	3	13	12	111	95	230	2,654	2,527						
