
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 26, 2011 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	137	245	742	10,383	12,959	1	3	15	190	133	3	27	245	1,855	1,505						
NEW ENGLAND	1	4	20	248	311	-	0	1	1	-	1	0	1	8	5						
Conn.	-	0	4	36	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	29	8	-	0	0	-	-	1	0	0	1	2						
Mass.	1	3	19	166	207	-	0	0	-	-	-	0	1	4	-						
N.H.	-	0	1	3	14	-	0	1	1	-	-	0	1	1	1						
R.I.	-	0	4	8	12	-	0	0	-	-	-	0	1	2	2						
Vt.	-	0	1	6	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	17	16	74	895	1,512	-	0	2	17	2	-	1	4	54	99						
N.J.	-	3	16	172	353	-	0	0	-	1	-	0	1	-	59						
N.Y. (Upstate)	17	4	20	282	211	-	0	1	3	1	-	0	1	7	15						
N.Y. City	-	5	24	329	286	-	0	0	-	-	-	0	3	29	11						
Pa.	-	3	56	112	662	-	0	2	14	-	-	0	3	18	14						
E.N. CENTRAL	3	15	40	695	1,458	-	0	2	9	3	-	2	8	108	77						
Ill.	-	5	16	204	803	-	0	1	2	2	-	1	4	44	34						
Ind.	-	1	4	45	59	-	0	1	2	1	-	0	4	46	20						
Mich.	1	3	10	161	238	-	0	1	2	-	-	0	1	1	1						
Ohio	2	4	27	285	286	-	0	2	3	-	-	0	2	17	15						
Wis.	-	0	4	-	72	-	0	0	-	-	-	0	1	-	7						
W.N. CENTRAL	6	6	22	282	1,990	-	0	4	27	13	-	4	29	340	272						
Iowa	-	0	4	19	49	-	0	0	-	-	-	0	2	5	5						
Kans.	1	1	7	58	278	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	2	-	62	-	0	0	-	-	-	0	2	-	-						
Mo.	5	4	17	186	1,539	-	0	3	19	10	-	4	29	330	264						
Nebr.	-	0	2	14	55	-	0	3	5	3	-	0	1	5	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	5	7	-	0	1	1	-	-	0	0	-	-						
S. ATLANTIC	71	70	134	3,442	2,473	1	1	8	101	80	1	6	55	519	470						
Del.	-	0	2	6	38	-	0	1	1	1	-	0	4	18	20						
D.C.	-	0	2	12	31	-	0	1	1	1	-	0	1	2	-						
Fla.	60	48	98	2,415	1,037	-	0	1	3	3	-	0	2	12	10						
Ga.	4	11	24	529	730	-	0	6	63	57	-	0	0	-	-						
Md.	-	2	7	92	123	-	0	1	3	-	-	0	2	29	49						
N.C.	7	3	19	190	217	-	0	4	14	13	-	0	49	249	240						
S.C.	-	1	51	101	67	-	0	2	12	1	-	0	2	21	18						
Va.	-	2	8	93	128	1	0	1	4	4	1	3	14	184	133						
W. Va.	-	0	66	4	102	-	0	0	-	-	-	0	1	4	-						
E.S. CENTRAL	10	14	42	656	719	-	0	2	10	20	1	4	24	319	397						
Ala.	7	5	21	253	207	-	0	1	4	5	1	1	8	70	77						
Ky.	-	0	6	38	213	-	0	1	1	6	-	0	0	-	-						
Miss.	-	3	23	199	52	-	0	0	-	1	-	0	2	12	23						
Tenn.	3	4	11	166	247	-	0	2	5	8	-	3	18	237	297						
W.S. CENTRAL	24	52	503	2,453	2,596	-	0	8	11	6	-	2	235	462	171						
Ark.	-	2	7	73	70	-	0	3	6	2	-	0	50	393	117						
La.	-	4	21	250	268	-	0	0	-	-	-	0	2	7	2						
Okla.	5	2	161	178	249	-	0	5	3	3	-	0	202	43	26						
Tex.	19	40	338	1,952	2,009	-	0	1	2	1	-	0	5	19	26						
MOUNTAIN	3	15	42	749	785	-	0	5	13	3	-	0	6	45	13						
Ariz.	1	5	27	346	432	-	0	4	12	1	-	0	6	29	1						
Colo.	2	1	8	92	90	-	0	1	-	-	-	0	1	2	1						
Idaho	-	0	3	16	23	-	0	1	1	-	-	0	1	1	5						
Mont.	-	1	15	121	7	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	4	31	47	-	0	0	-	-	-	0	1	2	-						
N. Mex.	-	2	7	97	142	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	44	44	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	8	1						
PACIFIC	2	21	63	963	1,115	-	0	2	1	6	-	0	0	-	1						
Alaska	-	0	2	5	2	N	0	0	N	N	N	0	0	N	N						
Calif.	2	17	59	797	910	-	0	1	1	6	-	0	0	-	-						
Hawaii	-	1	3	42	43	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	40	57	-	0	0	-	-	-	0	0	-	1						
Wash.	-	1	6	79	103	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	0	1	1	4	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	6	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


