
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 26, 1997 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	1,344	1,281	6	188	212	173	1,616	989	-	12	67										
NEW ENGLAND	84	54	-	6	-	8	374	187	-	-	7										
Maine	9	7	-	-	-	-	6	8	-	-	-										
N.H.	9	1	-	-	-	3	49	16	-	-	-										
Vt.	2	2	-	-	-	2	137	7	-	-	1										
Mass.	47	20	-	1	-	2	165	153	-	-	4										
R.I.	4	5	-	4	-	1	12	-	-	-	-										
Conn.	13	19	U	1	-	U	5	3	U	-	2										
MID. ATLANTIC	110	121	1	21	28	1	108	79	-	2	5										
Upstate N.Y.	27	29	-	3	7	-	42	41	-	1	3										
N.Y. City	19	19	-	-	5	1	19	13	-	1	1										
N.J.	26	27	-	-	2	-	-	4	-	-	1										
Pa.	38	46	1	18	14	-	47	21	-	-	-										
E.N. CENTRAL	178	183	-	23	57	8	135	163	-	2	3										
Ohio	76	59	-	8	21	-	55	53	-	-	-										
Ind.	19	22	-	4	5	6	19	10	-	-	-										
Ill.	50	59	-	7	10	1	19	48	-	-	1										
Mich.	16	22	-	4	20	1	24	11	-	-	2										
Wis.	17	21	-	-	1	-	18	41	-	2	-										
W.N. CENTRAL	109	100	-	8	2	2	98	45	-	-	-										
Minn.	12	9	-	3	-	-	59	28	-	-	-										
Iowa	24	18	-	3	-	2	16	2	-	-	-										
Mo.	55	46	-	-	-	-	13	9	-	-	-										
N. Dak.	-	2	-	-	2	-	2	-	-	-	-										
S. Dak.	3	3	-	-	-	-	1	1	-	-	-										
Nebr.	5	10	-	2	-	-	2	1	-	-	-										
Kans.	10	12	-	-	-	-	5	4	-	-	-										
S. ATLANTIC	255	192	3	29	21	15	157	80	-	2	10										
Del.	4	2	-	-	-	-	-	9	-	-	-										
Md.	26	21	-	4	9	3	56	40	-	-	-										
D.C.	1	4	-	-	-	-	2	-	-	-	-										
Va.	22	20	-	2	3	-	17	3	-	1	-										
W. Va.	9	6	-	-	-	-	3	2	-	-	-										
N.C.	40	30	-	6	-	6	34	9	-	-	-										
S.C.	34	27	3	4	3	1	7	1	-	1	-										
Ga.	49	63	-	2	1	-	2	2	-	-	-										
Fla.	70	19	-	11	5	5	36	14	-	-	10										
E.S. CENTRAL	104	108	-	12	9	3	34	119	-	-	-										
Ky.	23	13	-	-	-	-	2	109	-	-	-										
Tenn.	40	34	-	4	1	3	16	6	-	-	-										
Ala.	26	32	-	4	3	-	8	1	-	-	-										
Miss.	15	29	-	4	5	-	8	3	-	-	N										
W.S. CENTRAL	121	144	-	22	19	1	23	33	-	1	7										
Ark.	23	18	-	-	-	-	3	2	-	-	-										
La.	27	29	-	6	7	-	7	2	-	-	1										
Okla.	13	11	-	-	-	-	1	4	-	-	-										
Tex.	58	86	-	16	12	1	12	25	-	1	6										
MOUNTAIN	79	78	1	9	11	112	460	114	-	-	4										
Mont.	4	1	-	-	-	-	2	4	-	-	-										
Idaho	5	11	-	2	-	109	354	33	-	-	2										
Wyo.	-	-	1	1	-	-	3	-	-	-	-										
Colo.	23	12	-	2	-	3	78	23	-	-	-										
N. Mex.	14	16	N	N	N	-	11	25	-	-	-										
Ariz.	16	23	-	-	1	-	9	5	-	-	1										
Utah	11	8	-	2	1	-	1	3	-	-	-										
Nev.	6	7	-	2	9	-	2	21	-	-	1										
PACIFIC	304	301	1	58	65	23	227	169	-	5	31										
Wash.	36	38	1	5	7	13	117	69	-	-	1										
Oreg.	65	57	-	-	-	-	7	21	-	-	-										
Calif.	202	200	-	43	47	10	98	71	-	1	28										
Alaska	-	4	-	1	2	-	1	-	-	-	-										
Hawaii	1	2	-	9	9	-	4	8	-	4	2										
Guam	-	1	U	-	3	U	-	-	U	-	-										
P.R.	6	2	-	4	1	-	-	-	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


