
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 26, 1998 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	42,564	55,074	548,138	461,757	2,887	1,883	328,163	291,955	4,781	3,400											
NEW ENGLAND	1,688	2,251	17,865	17,773	332	260	5,100	5,797	109	57											
Maine	28	51	1,008	1,025	36	-	66	66	-	-											
N.H.	40	39	914	795	46	45	87	96	-	-											
Vt.	19	35	409	415	21	17	37	50	4	4											
Mass.	862	803	8,126	7,229	149	147	2,217	2,052	102	46											
R.I.	118	145	2,271	2,005	13	1	418	408	3	7											
Conn.	621	1,178	5,137	6,304	67	50	2,275	3,125	-	-											
MID. ATLANTIC	11,418	16,262	66,815	56,034	290	73	39,844	37,685	341	320											
Upstate N.Y.	1,323	2,380	N	N	219	-	6,654	6,395	254	237											
N.Y. City	6,564	8,584	33,207	26,833	9	12	14,973	14,324	-	-											
N.J.	2,025	3,212	11,268	10,046	62	51	7,571	7,399	-	-											
Pa.	1,506	2,086	22,340	19,155	N	10	10,646	9,567	87	83											
E.N. CENTRAL	3,063	4,217	87,742	63,345	453	321	63,254	40,734	496	531											
Ohio	640	839	25,079	21,991	127	65	16,310	14,316	8	20											
Ind.	472	518	4,656	9,287	104	49	4,832	6,075	7	12											
Ill.	1,195	1,711	26,569	U	109	58	21,686	U	33	85											
Mich.	578	900	21,405	21,082	113	62	16,080	15,438	448	388											
Wis.	178	249	10,033	10,985	N	87	4,346	4,905	-	26											
W.N. CENTRAL	832	1,131	30,557	32,641	485	384	15,862	14,586	284	58											
Minn.	163	211	6,371	6,584	196	202	2,470	2,359	12	4											
Iowa	63	108	2,063	4,612	92	58	660	1,228	8	27											
Mo.	402	558	12,080	11,872	54	61	8,964	7,510	253	10											
N. Dak.	5	12	849	868	12	15	71	70	-	3											
S. Dak.	15	8	1,552	1,397	36	34	218	164	-	-											
Nebr.	65	90	2,684	2,681	61	-	1,124	1,180	5	2											
Kans.	119	144	4,958	4,627	34	14	2,355	2,075	6	12											
S. ATLANTIC	11,132	13,689	111,684	92,626	260	155	91,734	90,904	194	248											
Del.	154	228	2,493	76	-	2	1,488	1,289	-	-											
Md.	1,489	1,864	7,234	7,318	39	14	9,684	11,215	24	12											
D.C.	809	1,059	N	N	1	-	3,348	4,247	-	-											
Va.	910	1,118	13,090	11,403	N	42	9,075	8,710	12	25											
W. Va.	79	121	2,491	2,854	13	10	797	908	8	17											
N.C.	752	796	21,482	17,108	57	46	18,713	16,888	20	49											
S.C.	719	792	17,493	12,279	17	12	10,989	11,170	13	38											
Ga.	1,174	1,600	22,749	15,749	78	-	18,980	18,085	9	-											
Fla.	5,046	6,111	24,652	25,839	55	29	18,660	18,392	108	107											
E.S. CENTRAL	1,684	2,016	37,363	34,633	118	39	36,531	34,708	192	344											
Ky.	263	361	6,083	6,153	33	-	3,577	3,923	20	14											
Tenn.	622	775	13,187	12,348	54	33	11,342	10,887	163	229											
Ala.	456	567	10,060	8,467	25	2	12,708	11,769	7	13											
Miss.	343	313	8,033	7,665	6	4	8,904	8,129	2	88											
W.S. CENTRAL	5,140	6,034	75,991	65,638	121	24	46,329	42,918	426	482											
Ark.	189	242	3,904	2,573	11	10	3,810	4,413	14	14											
La.	878	1,049	14,770	9,904	5	7	12,743	9,720	118	219											
Okla.	272	293	8,749	7,256	25	7	4,895	4,671	20	7											
Tex.	3,801	4,450	48,568	45,905	80	-	24,881	24,114	274	242											
MOUNTAIN	1,479	1,678	32,211	29,698	343	238	8,812	8,126	344	326											
Mont.	28	41	1,278	1,171	16	-	48	61	7	22											
Idaho	28	50	1,990	1,639	42	24	178	156	87	83											
Wyo.	3	16	626	611	53	55	29	52	66	76											
Colo.	286	394	8,675	7,406	91	69	2,257	2,209	34	36											
N. Mex.	202	169	4,068	3,824	19	20	968	870	96	60											
Ariz.	589	401	10,464	10,533	21	26	3,809	3,701	11	25											
Utah	128	158	2,151	1,718	79	21	228	269	23	5											
Nev.	215	449	2,959	2,796	22	23	1,295	808	20	19											
PACIFIC	6,128	7,796	87,910	69,369	485	389	20,697	16,497	2,395	1,034											
Wash.	390	609	10,874	9,166	109	127	1,938	1,876	22	32											
Oreg.	166	284	5,901	4,913	104	99	858	725	6	3											
Calif.	5,396	6,760	67,036	51,982	265	147	17,131	13,035	2,312	826											
Alaska	17	46	1,847	1,542	7	-	324	369	1	-											
Hawaii	159	97	2,252	1,766	N	16	446	492	54	173											
Guam	1	2	201	193	N	-	24	27	-	-											
P.R.	1,602	1,974	U	U	8	U	370	526	-	-											
V.I.	31	94	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	28	23	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


