
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 14, 2007 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	27	57	115	656	1,085	18	81	287	985	1,137	10	49	108	352	363						
NEW ENGLAND	-	1	19	6	61	-	2	4	16	37	-	2	13	3	18						
Conn.	-	1	3	4	9	-	0	4	8	19	-	0	9	2	3						
Maine	-	0	2	-	3	-	0	2	1	4	-	0	2	-	2						
Mass.	-	0	2	-	44	-	0	1	-	12	-	0	4	-	10						
N.H.	-	0	15	2	-	-	0	2	2	-	-	0	2	-	2						
R.I.	-	0	2	-	1	-	0	4	4	1	-	0	6	-	-						
Vt.	-	0	2	-	4	-	0	1	1	1	-	0	2	1	1						
MID. ATLANTIC	6	7	19	84	93	1	8	19	107	147	2	15	53	93	107						
N.J.	-	1	4	12	32	-	2	6	22	47	-	2	11	11	15						
N.Y. (Upstate)	5	2	12	24	16	1	1	14	19	17	-	5	30	29	33						
N.Y. City	1	2	11	34	30	-	2	6	16	32	-	2	20	12	17						
Pa.	-	1	4	14	15	-	3	7	50	51	2	5	19	41	42						
E.N. CENTRAL	2	6	13	67	90	5	8	19	109	131	3	10	30	71	73						
Ill.	-	1	4	17	21	-	1	5	14	50	-	1	11	-	12						
Ind.	1	0	7	6	5	4	0	17	9	7	-	1	5	4	3						
Mich.	-	2	8	23	32	1	2	8	37	43	1	3	10	27	17						
Ohio	1	1	4	21	22	-	3	10	44	29	2	4	19	39	29						
Wis.	-	0	4	-	10	-	0	3	5	2	-	0	3	1	12						
W.N. CENTRAL	3	2	17	35	38	-	3	15	40	44	-	1	15	11	10						
Iowa	1	0	1	6	3	-	0	3	7	6	-	0	3	1	1						
Kans.	-	0	1	-	15	-	0	2	3	4	-	0	2	-	-						
Minn.	2	0	17	20	2	-	0	14	4	1	-	0	11	2	-						
Mo.	-	1	3	5	9	-	1	4	21	30	-	0	2	6	6						
Nebr.	-	0	2	2	4	-	0	3	3	2	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	5	-	0	1	2	1	-	0	1	1	1						
S. ATLANTIC	5	8	27	118	167	6	23	53	270	328	5	9	24	97	85						
Del.	-	0	2	-	4	-	0	4	4	13	-	0	2	1	1						
D.C.	-	0	5	9	1	-	0	2	1	4	-	0	5	-	4						
Fla.	5	3	13	50	60	5	7	14	91	122	5	3	9	46	41						
Ga.	-	1	5	15	11	-	3	8	36	43	-	1	5	11	2						
Md.	-	1	7	13	25	-	2	8	22	49	-	2	8	20	12						
N.C.	-	0	11	6	38	-	1	16	49	58	-	0	5	9	11						
S.C.	-	0	3	3	7	-	2	5	21	19	-	0	2	4	2						
Va.	-	1	4	22	20	-	2	5	32	9	-	1	5	3	11						
W. Va.	-	0	3	-	1	1	0	23	14	11	-	0	4	3	1						
E.S. CENTRAL	-	2	7	22	33	2	6	20	65	98	-	2	9	15	12						
Ala.	-	0	2	2	2	-	1	10	20	26	-	0	2	1	3						
Ky.	-	0	4	4	14	1	1	5	2	25	-	1	6	7	3						
Miss.	-	0	5	5	1	-	0	7	7	10	-	0	2	-	-						
Tenn.	-	1	5	11	16	1	3	7	36	37	-	1	7	7	6						
W.S. CENTRAL	-	6	18	40	101	-	18	128	148	167	-	1	12	12	8						
Ark.	-	0	2	4	25	-	1	4	7	16	-	0	1	1	1						
La.	-	0	4	7	3	-	1	5	14	5	-	0	2	1	-						
Okla.	-	0	3	-	3	-	1	14	9	1	-	0	6	-	1						
Tex.	-	5	15	29	70	-	15	108	118	145	-	1	12	10	6						
MOUNTAIN	4	5	17	89	97	1	3	9	63	37	-	2	8	25	16						
Ariz.	4	3	13	76	57	-	0	6	28	2	-	1	4	8	3						
Colo.	-	1	3	6	16	-	0	4	7	11	-	0	2	5	4						
Idaho	-	0	2	1	4	1	0	2	4	4	-	0	3	1	2						
Mont.	-	0	3	-	1	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	2	3	5	-	1	5	12	12	-	0	2	2	3						
N. Mex.	-	0	2	1	6	-	0	2	4	5	-	0	2	2	-						
Utah	-	0	2	2	7	-	0	4	8	3	-	0	2	5	4						
Wyo.	-	0	1	-	1	-	0	1	-	-	-	0	1	2	-						
PACIFIC	7	15	52	195	405	3	12	38	167	148	-	1	11	25	34						
Alaska	-	0	1	1	1	1	0	3	3	1	-	0	1	-	-						
Calif.	4	13	48	175	377	2	8	26	129	114	-	1	11	20	34						
Hawaii	-	0	2	2	6	-	0	1	-	2	-	0	0	-	-						
Oreg.	-	1	3	9	11	-	2	5	26	23	-	0	0	-	-						
Wash.	3	1	4	8	10	-	1	12	9	8	-	0	2	5	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	1	1	10	14	13	1	1	9	12	5	-	0	1	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


