
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 23, 1997 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	715	746	17,818	17,783	5,581	6,244	-	59	-	42	101	419									
NEW ENGLAND	39	25	429	231	100	143	-	10	-	6	16	14									
Maine	4	-	47	13	6	2	-	-	-	1	1	-									
N.H.	5	10	21	10	7	9	-	1	-	-	1	-									
Vt.	3	1	8	4	5	11	-	-	-	-	-	2									
Mass.	23	13	168	121	38	48	-	9	-	4	13	11									
R.I.	2	1	103	9	12	8	-	-	-	-	-	-									
Conn.	2	-	82	74	32	65	-	-	-	1	1	1									
MID. ATLANTIC	83	153	1,277	1,184	825	960	-	14	-	8	22	34									
Upstate N.Y.	18	37	200	274	176	232	-	2	-	3	5	8									
N.Y. City	23	41	481	363	297	346	-	5	-	2	7	11									
N.J.	32	39	193	241	155	183	-	2	-	-	2	3									
Pa.	10	36	403	306	197	199	-	5	-	3	8	12									
E.N. CENTRAL	118	127	1,681	1,661	589	726	-	6	-	3	9	17									
Ohio	69	72	226	560	57	86	-	-	-	-	-	2									
Ind.	12	7	205	227	70	97	-	-	-	-	-	-									
Ill.	26	35	384	441	140	219	-	6	-	1	7	3									
Mich.	10	8	768	285	294	258	-	-	-	2	2	3									
Wis.	1	5	98	148	28	66	-	-	-	-	-	9									
W.N. CENTRAL	40	33	1,395	1,445	312	321	-	9	-	3	12	19									
Minn.	27	20	128	85	26	38	-	-	-	3	3	16									
Iowa	5	3	286	241	28	43	-	-	-	-	-	-									
Mo.	4	7	697	731	221	191	-	1	-	-	1	2									
N. Dak.	-	-	10	35	3	1	-	-	-	-	-	-									
S. Dak.	2	1	17	40	1	3	-	8	-	-	8	-									
Nebr.	1	1	61	101	10	21	-	-	-	-	-	-									
Kans.	1	1	196	212	23	24	-	-	-	-	-	1									
S. ATLANTIC	126	138	1,131	764	826	833	-	2	-	9	11	10									
Del.	-	2	24	11	4	6	-	-	-	-	-	1									
Md.	46	48	163	125	116	111	-	-	-	2	2	2									
D.C.	2	5	17	22	25	26	-	-	-	1	1	-									
Va.	10	6	143	107	82	95	-	-	-	1	1	2									
W. Va.	3	6	8	12	11	17	-	-	-	-	-	-									
N.C.	17	22	126	99	171	231	-	1	-	1	2	2									
S.C.	3	4	71	42	62	54	U	-	U	1	1	-									
Ga.	24	31	238	86	86	8	-	-	-	1	1	2									
Fla.	21	14	341	260	269	285	-	1	-	2	3	1									
E.S. CENTRAL	37	22	420	950	444	535	-	-	-	-	-	1									
Ky.	5	5	54	29	26	49	-	-	-	-	-	-									
Tenn.	24	8	265	629	299	293	-	-	-	-	-	1									
Ala.	8	8	61	133	46	42	-	-	-	-	-	-									
Miss.	-	1	40	159	73	151	U	-	U	-	-	-									
W.S. CENTRAL	33	32	3,721	3,481	705	761	-	3	-	4	7	24									
Ark.	1	-	175	309	41	55	-	-	-	-	-	-									
La.	7	3	142	106	96	77	-	-	-	-	-	-									
Okla.	22	25	1,068	1,485	26	24	-	-	-	-	-	-									
Tex.	3	4	2,336	1,581	542	605	-	3	-	4	7	24									
MOUNTAIN	76	39	2,895	2,869	604	751	-	8	-	1	9	154									
Mont.	-	-	59	81	6	8	-	-	-	-	-	-									
Idaho	1	1	95	150	18	69	-	-	-	-	-	1									
Wyo.	3	-	26	26	28	30	-	-	-	-	-	1									
Colo.	11	11	297	298	112	86	-	-	-	-	-	7									
N. Mex.	8	9	223	281	190	264	-	1	-	-	1	14									
Ariz.	29	12	1,484	1,119	142	171	-	5	-	-	5	8									
Utah	3	6	429	649	66	68	-	1	-	-	1	118									
Nev.	21	-	282	265	42	55	-	1	-	1	2	5									
PACIFIC	163	177	4,869	5,198	1,176	1,214	-	7	-	8	15	146									
Wash.	3	2	328	327	48	62	-	1	-	-	1	38									
Oreg.	27	24	248	623	68	79	-	-	-	-	-	8									
Calif.	122	145	4,183	4,160	1,035	1,058	-	4	-	7	11	34									
Alaska	4	4	25	33	17	7	-	-	-	-	-	63									
Hawaii	7	2	85	55	8	8	-	2	-	1	3	3									
Guam	-	-	-	6	1	-	U	-	U	-	-	-									
P.R.	-	1	215	151	1,004	669	-	-	-	-	-	2									
V.I.	-	-	-	28	-	26	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	6	10	1	1	34	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


