
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 12, 2006 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	31	73	245	1,947	2,347	53	84	597	2,305	3,213	47	44	127	1,116	1,062						
NEW ENGLAND	1	5	22	111	264	-	2	9	38	89	2	2	12	61	62						
Conn.	1	1	3	24	30	-	0	3	-	32	2	0	8	19	19						
Maine	-	0	2	7	1	-	0	2	12	8	-	0	1	3	3						
Mass.	-	2	14	50	158	-	0	5	14	28	-	1	6	26	23						
N.H.	-	0	7	17	65	-	0	2	8	17	-	0	1	1	6						
R.I.	-	0	4	6	5	-	0	2	4	1	-	0	10	9	9						
Vt.	-	0	2	7	5	-	0	1	-	3	-	0	3	3	2						
MID. ATLANTIC	-	8	24	188	388	5	8	55	236	421	9	15	39	364	367						
N.J.	-	2	9	46	73	-	3	10	65	159	-	1	8	39	72						
N.Y. (Upstate)	-	1	14	48	59	2	1	43	41	36	6	5	29	150	86						
N.Y. City	-	2	10	56	190	-	1	5	34	86	-	1	9	22	66						
Pa.	-	1	6	38	66	3	3	9	96	140	3	6	17	153	143						
E.N. CENTRAL	1	6	15	148	202	10	8	24	209	367	14	8	25	220	189						
Ill.	-	1	11	27	62	-	0	6	9	105	-	1	5	14	26						
