
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending June 30, 2012 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	32	69	133	1,441	2,118	452	860	1,946	15,697	18,461	52	100	256	1,775	2,065						
NEW ENGLAND	-	7	16	176	138	5	28	86	576	955	-	3	12	53	84						
Conn.	-	4	10	85	80	-	7	30	181	230	-	1	5	23	26						
Maine	-	1	6	49	26	3	3	9	76	58	-	0	3	4	13						
Mass.	-	0	0	-	-	-	14	44	206	450	-	1	9	16	29						
N.H.	-	0	3	13	8	-	2	8	40	85	-	0	3	3	12						
R.I.	-	0	6	11	9	1	2	12	42	107	-	0	2	1	1						
Vt.	-	0	4	18	15	1	2	8	31	25	-	0	3	6	3						
MID. ATLANTIC	10	12	36	204	372	54	88	209	1,811	2,275	5	12	35	192	245						
N.J.	-	0	0	-	-	-	17	48	291	533	-	2	8	26	63						
N.Y. (Upstate)	10	7	20	160	146	33	26	67	527	485	5	3	13	63	65						
N.Y. City	-	0	1	-	8	1	19	41	433	492	-	2	6	43	39						
Pa.	-	6	16	44	218	20	27	114	560	765	-	3	17	60	78						
E.N. CENTRAL	1	3	20	62	61	21	79	186	1,636	2,136	1	14	50	247	335						
Ill.	1	0	6	27	17	-	26	80	528	734	-	3	14	49	85						
Ind.	-	0	7	1	4	-	11	36	220	242	-	2	10	52	52						
Mich.	-	1	6	21	21	-	16	42	322	332	-	3	13	73	46						
Ohio	-	0	6	13	19	21	22	46	491	477	1	3	9	57	65						
Wis.	N	0	0	N	N	-	6	40	75	351	-	3	22	16	87						
W.N. CENTRAL	1	2	13	32	79	40	45	113	818	1,238	9	15	58	239	323						
Iowa	-	0	4	-	9	4	8	19	194	216	-	2	15	48	68						
Kans.	-	0	3	7	18	-	10	27	54	150	-	2	8	5	41						
Minn.	-	0	6	-	19	-	6	33	-	307	-	0	24	-	71						
Mo.	1	0	4	18	11	29	16	42	410	354	6	5	31	141	85						
Nebr.	-	0	3	-	15	7	4	13	117	102	3	1	7	33	40						
N. Dak.	-	0	10	7	7	-	0	19	-	20	-	0	4	-	4						
S. Dak.	-	0	0	-	-	-	2	7	43	89	-	1	4	12	14						
S. ATLANTIC	13	17	45	475	626	183	260	708	4,739	4,718	10	11	31	245	266						
Del.	-	0	0	-	-	-	2	12	49	58	-	0	2	5	6						
D.C.	-	0	0	-	-	-	1	7	23	35	-	0	1	4	3						
Fla.	-	0	34	53	120	139	106	201	2,037	1,851	3	2	11	105	54						
Ga.	-	0	0	-	-	-	27	109	480	834	-	2	6	36	57						
Md.	-	5	16	137	158	17	18	45	373	374	1	1	4	26	26						
N.C.	-	0	0	-	-	-	43	251	891	707	-	1	26	29	57						
S.C.	N	0	0	N	N	17	25	71	446	446	5	0	2	13	8						
Va.	13	10	25	249	291	10	23	57	421	373	1	1	8	25	52						
W. Va.	-	1	9	36	57	-	0	52	19	40	-	0	2	2	3						
E.S. CENTRAL	1	2	6	39	91	34	65	191	1,172	1,256	1	5	18	123	112						
Ala.	-	1	5	33	44	15	21	70	330	334	1	1	15	25	21						
Ky.	1	0	2	6	8	-	8	30	137	206	-	1	5	22	23						
Miss.	-	0	0	-	-	3	21	87	346	365	-	0	3	11	14						
Tenn.	-	0	2	-	39	16	17	51	359	351	-	2	11	65	54						
W.S. CENTRAL	6	17	40	353	653	61	145	374	2,153	2,408	17	13	92	247	183						
Ark.	-	0	15	61	40	13	14	52	219	218	1	1	6	29	16						
La.	-	0	1	-	3	5	24	69	414	470	-	0	3	13	7						
Okla.	-	0	21	26	30	22	15	102	259	200	6	1	16	41	18						
Tex.	6	14	29	266	580	21	89	227	1,261	1,520	10	8	76	164	142						
MOUNTAIN	-	1	7	36	18	23	44	97	872	1,111	6	9	46	179	254						
Ariz.	N	0	0	N	N	12	15	36	281	348	2	2	6	63	64						
Colo.	-	0	0	-	-	-	10	23	204	244	-	2	9	35	62						
Idaho	-	0	1	-	-	2	2	8	57	73	1	1	8	29	42						
Mont.	N	0	0	N	N	2	2	10	39	51	2	0	4	11	18						
Nev.	-	0	3	3	1	6	3	7	80	83	1	0	7	11	16						
N. Mex.	-	1	5	31	4	-	5	21	91	118	-	0	3	15	17						
Utah	-	0	1	2	3	-	5	12	93	160	-	1	29	8	24						
Wyo.	-	0	6	-	10	1	1	9	27	34	-	0	8	7	11						
PACIFIC	-	4	14	64	80	31	90	179	1,920	2,364	3	16	36	250	263						
Alaska	-	0	1	5	11	1	1	6	29	30	-	0	0	-	-						
Calif.	-	4	13	56	61	11	62	142	1,353	1,794	-	7	20	111	185						
Hawaii	-	0	0	-	-	-	6	20	113	142	-	0	2	6	4						
Oreg.	-	0	2	3	8	1	6	16	160	170	-	2	11	71	29						
Wash.	-	0	11	-	-	18	11	42	265	228	3	3	18	62	45						
Amer. Samoa	N	0	0	N	N	-	0	1	1	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	4	-	10	-	0	0	-	-						
P.R.	-	1	5	27	25	-	3	21	23	224	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	6	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


