
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 15, 2000 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	354	367	3,269	5,313	1,312	1,756	2	6	-	3	9	31									
NEW ENGLAND	19	23	81	62	12	51	-	-	-	-	-	4									
Maine	1	2	5	2	1	-	-	-	-	-	-	-									
N.H.	6	4	8	6	6	4	-	-	-	-	-	1									
Vt.	2	3	3	1	2	1	-	-	-	-	-	-									
Mass.	6	10	35	22	3	22	-	-	-	-	-	3									
R.I.	-	-	-	6	-	8	-	-	-	-	-	-									
Conn.	4	4	30	25	-	16	-	-	-	-	-	-									
MID. ATLANTIC	51	57	140	344	143	258	-	-	-	-	-	-									
Upstate N.Y.	25	23	69	73	28	51	-	-	-	-	-	-									
N.Y. City	10	19	71	95	115	85	-	-	-	-	-	-									
N.J.	12	14	-	44	-	34	-	-	-	-	-	-									
Pa.	4	1	-	132	-	88	-	-	-	-	-	-									
E.N. CENTRAL	46	54	421	1,117	148	160	-	3	-	-	3	-									
Ohio	20	22	111	243	32	30	-	2	-	-	2	-									
Ind.	4	5	17	43	11	8	-	-	-	-	-	-									
Ill.	19	22	137	206	2	-	-	-	-	-	-	-									
Mich.	3	5	143	593	102	113	-	1	-	-	1	-									
Wis.	-	-	13	32	1	9	-	-	-	-	-	-									
W.N. CENTRAL	14	27	380	266	76	92	-	1	-	-	1	-									
Minn.	7	11	36	18	6	12	-	-	-	-	-	-									
Iowa	-	1	36	48	16	14	-	-	-	-	-	-									
Mo.	3	5	217	139	34	46	-	-	-	-	-	-									
N. Dak.	1	-	-	-	-	-	-	-	-	-	-	-									
S. Dak.	-	1	-	8	-	-	-	-	-	-	-	-									
Nebr.	1	3	7	25	8	9	U	-	U	-	-	-									
Kans.	2	6	84	28	12	11	-	1	-	-	1	-									
S. ATLANTIC	106	78	401	490	299	290	-	-	-	-	-	-									
Del.	-	-	-	1	-	-	-	-	-	-	-	-									
Md.	25	22	51	106	37	62	-	-	-	-	-	-									
D.C.	-	2	2	22	6	7	-	-	-	-	-	-									
Va.	20	9	46	37	39	26	-	-	-	-	-	-									
W. Va.	3	1	32	5	2	7	-	-	-	-	-	-									
N.C.	8	13	65	41	81	67	-	-	-	-	-	-									
S.C.	5	2	12	6	2	31	-	-	-	-	-	-									
Ga.	27	21	49	149	45	36	-	-	-	-	-	-									
Fla.	18	8	144	123	87	54	-	-	-	-	-	-									
E.S. CENTRAL	18	28	101	134	85	135	-	-	-	-	-	2									
Ky.	9	5	13	25	19	11	-	-	-	-	-	2									
Tenn.	6	11	21	57	28	57	-	-	-	-	-	-									
Ala.	3	10	22	27	7	36	-	-	-	-	-	-									
Miss.	-	2	45	25	31	31	-	-	-	-	-	-									
W.S. CENTRAL	18	28	541	1,187	63	231	-	-	-	-	-	2									
Ark.	-	1	53	13	22	18	-	-	-	-	-	-									
La.	3	7	11	47	18	57	-	-	-	-	-	-									
Okla.	15	18	109	174	23	42	-	-	-	-	-	-									
Tex.	-	2	368	953	-	114	-	-	-	-	-	2									
MOUNTAIN	46	39	253	495	115	146	2	2	-	-	2	-									
Mont.	-	1	1	5	3	7	-	-	-	-	-	-									
Idaho	2	1	11	17	4	7	-	-	-	-	-	-									
Wyo.	-	1	6	2	-	2	-	-	-	-	-	-									
Colo.	11	2	53	89	24	28	-	-	-	-	-	-									
N. Mex.	10	10	29	14	32	39	-	-	-	-	-	-									
Ariz.	20	20	121	304	40	35	-	-	-	-	-	-									
Utah	3	3	17	21	3	8	-	-	-	-	-	-									
Nev.	-	1	15	43	9	20	2	2	-	-	2	-									
PACIFIC	36	33	951	1,218	371	393	-	-	-	3	3	23									
Wash.	2	-	55	82	11	13	-	-	-	-	-	5									
Oreg.	12	13	71	82	29	34	-	-	-	-	-	8									
Calif.	9	17	821	1,049	323	335	-	-	-	3	3	10									
Alaska	1	2	4	3	3	7	-	-	-	-	-	-									
Hawaii	12	1	-	2	5	4	-	-	-	-	-	-									
Guam	-	-	-	2	-	2	U	-	U	-	-	-									
P.R.	-	1	22	55	16	64	-	-	-	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


