
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 8, 2007 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	8,796	20,577	25,327	696,191	694,559	47	128	658	4,775	5,766	649	78	651	5,012	3,330						
NEW ENGLAND	450	713	1,357	23,632	21,915	-	0	1	2	-	3	4	25	175	265						
Conn.	75	223	829	7,028	6,172	N	0	0	N	N	-	0	25	25	38						
Maine	41	48	74	1,750	1,530	-	0	0	-	-	-	1	6	33	28						
Mass.	292	309	600	10,752	9,930	-	0	0	-	-	1	1	15	50	132						
N.H.	34	40	70	1,445	1,319	-	0	1	2	-	-	1	4	36	31						
R.I.	-	67	108	2,116	2,132	-	0	0	-	-	-	0	5	6	6						
Vt.	8	18	45	541	832	N	0	0	N	N	2	1	4	25	30						
MID. ATLANTIC	1,626	2,671	4,284	97,041	85,005	-	0	0	-	-	40	10	108	801	416						
N.J.	166	394	497	13,346	13,791	N	0	0	N	N	-	0	4	9	32						
N.Y. (Upstate)	467	514	2,758	17,710	16,109	N	0	0	N	N	9	3	15	131	102						
N.Y. City	545	873	1,684	32,171	27,844	N	0	0	N	N	-	1	10	42	94						
Pa.	448	797	1,799	33,814	27,261	N	0	0	N	N	31	4	103	619	188						
E.N. CENTRAL	802	3,156	6,332	112,903	116,881	1	1	3	23	33	65	16	73	679	887						
Ill.	-	1,002	1,346	32,082	37,124	-	0	0	-	-	-	2	10	65	160						
Ind.	300	391	644	14,084	13,813	-	0	0	-	-	2	1	18	58	42						
Mich.	305	724	1,225	24,407	23,218	-	0	3	16	29	2	3	10	108	89						
Ohio	84	700	3,651	29,306	28,427	1	0	2	7	4	61	5	44	283	226						
Wis.	113	372	528	13,024	14,299	N	0	0	N	N	-	5	40	165	370						
W.N. CENTRAL	543	1,191	1,448	40,005	42,385	-	0	54	3	-	40	11	107	733	573						
Iowa	131	163	252	5,895	5,663	N	0	0	N	N	14	2	49	295	131						
Kans.	171	147	294	5,620	5,615	N	0	0	N	N	10	1	15	76	58						
Minn.	-	234	314	6,856	8,853	-	0	54	-	-	-	3	25	110	123						
Mo.	211	453	628	15,770	15,639	-	0	1	3	-	1	1	20	57	131						
Nebr.	-	103	183	3,122	3,599	N	0	0	N	N	15	1	13	82	65						
N. Dak.	-	29	69	988	1,204	N	0	0	N	N	-	0	11	8	7						
S. Dak.	30	49	84	1,754	1,812	N	0	0	N	N	-	2	14	105	58						
S. ATLANTIC	2,327	3,999	6,760	137,366	132,462	-	0	1	2	3	40	21	70	654	612						
Del.	37	66	140	2,390	2,433	-	0	0	-	-	-	0	3	11	11						
D.C.	82	99	167	3,943	2,003	-	0	0	-	-	-	0	2	3	11						
