
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending December 25, 2010 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2010
Varicella (chickenpox) cummulative for 2009
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2010
West Nile virus disease † Non-neuroinvasive § cummulative for 2009

tab delimited data:
test
UNITED STATES	96	284	550	13,951	20,066	-	0	70	601	385	-	1	53	380	334						
NEW ENGLAND	7	14	34	741	1,088	-	0	3	13	-	-	0	1	2	-						
Conn.	-	5	20	292	484	-	0	2	6	-	-	0	1	1	-						
Maine	-	4	15	227	235	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	2	4	-	0	2	6	-	-	0	1	1	-						
N.H.	-	2	8	114	200	-	0	1	1	-	-	0	0	-	-						
R.I.	-	0	3	34	56	-	0	0	-	-	-	0	0	-	-						
Vt.	7	1	10	72	109	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	12	32	62	1,608	2,031	-	0	19	125	9	-	0	13	62	1						
N.J.	-	8	30	505	463	-	0	3	15	3	-	0	6	15	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	9	57	3	-	0	7	30	1						
N.Y. City	-	0	2	2	-	-	0	7	32	3	-	0	4	8	-						
Pa.	12	22	40	1,101	1,568	-	0	3	21	-	-	0	3	9	-						
E.N. CENTRAL	26	96	176	4,684	6,366	-	0	14	75	9	-	0	7	29	4						
Ill.	-	21	45	1,144	1,566	-	0	10	41	5	-	0	4	15	-						
Ind.	-	6	35	405	451	-	0	2	5	2	-	0	2	7	2						
Mich.	6	31	62	1,422	1,882	-	0	6	25	1	-	0	1	4	-						
Ohio	19	29	56	1,334	1,895	-	0	1	4	-	-	0	1	1	2						
Wis.	1	7	22	379	572	-	0	0	-	1	-	0	1	2	-						
W.N. CENTRAL	-	15	32	793	1,259	-	0	7	28	26	-	0	11	72	75						
Iowa	N	0	0	N	N	-	0	1	2	-	-	0	2	4	5						
Kans.	-	4	22	231	550	-	0	1	3	4	-	0	3	14	9						
Minn.	-	0	0	-	-	-	0	1	4	1	-	0	3	4	3						
Mo.	-	7	23	460	573	-	0	1	3	4	-	0	0	-	1						
Nebr.	N	0	0	N	N	-	0	3	10	11	-	0	7	27	41						
N. Dak.	-	0	10	47	83	-	0	2	2	-	-	0	2	7	1						
S. Dak.	-	1	7	55	53	-	0	2	4	6	-	0	3	16	15						
S. ATLANTIC	22	35	100	2,056	2,536	-	0	4	35	16	-	0	4	21	2						
Del.	-	0	3	25	12	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	4	19	30	-	0	1	1	2	-	0	1	1	-						
Fla.	15	16	57	984	1,118	-	0	3	9	2	-	0	1	3	1						
Ga.	N	0	0	N	N	-	0	1	4	4	-	0	3	9	-						
Md.	N	0	0	N	N	-	0	3	17	-	-	0	2	6	1						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	35	77	134	-	0	1	1	3	-	0	0	-	-						
Va.	5	10	29	517	750	-	0	1	3	5	-	0	1	2	-						
W. Va.	2	8	26	434	492	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	2	5	22	296	553	-	0	1	8	37	-	0	3	11	27						
Ala.	2	5	22	289	548	-	0	1	1	-	-	0	1	2	-						
Ky.	N	0	0	N	N	-	0	1	2	3	-	0	1	1	-						
Miss.	-	0	2	7	5	-	0	1	3	30	-	0	2	6	22						
Tenn.	N	0	0	N	N	-	0	1	2	4	-	0	2	2	5						
W.S. CENTRAL	23	43	285	2,723	4,801	-	0	15	97	117	-	0	3	19	35						
Ark.	-	1	32	129	489	-	0	3	6	6	-	0	1	1	-						
La.	-	2	5	82	139	-	0	3	14	10	-	0	1	6	11						
Okla.	N	0	0	N	N	-	0	0	-	8	-	0	0	-	2						
Tex.	23	39	272	2,512	4,173	-	0	15	77	93	-	0	2	12	22						
MOUNTAIN	4	19	36	973	1,337	-	0	18	153	77	-	0	15	125	123						
Ariz.	-	0	0	-	-	-	0	13	105	12	-	0	9	58	8						
