
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 24, 2009 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	36	60	276	2,223	2,455	6	8	21	347	393	83	264	452	10,458	10,414						
NEW ENGLAND	-	1	48	46	57	-	0	5	3	9	7	5	15	258	258						
Conn.	-	0	48	-	7	-	0	5	-	-	3	1	5	48	25						
Maine	-	0	2	14	15	-	0	1	1	1	-	0	1	2	10						
Mass.	-	0	1	3	-	-	0	1	2	-	4	4	10	183	183						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	13	17						
R.I.	-	0	6	13	21	-	0	1	-	6	-	0	5	12	15						
Vt.	-	0	2	11	14	-	0	0	-	2	-	0	2	-	8						
MID. ATLANTIC	2	3	14	140	256	-	0	3	20	21	38	35	51	1,500	1,357						
N.J.	-	0	0	-	-	-	0	0	-	-	8	3	13	180	178						
N.Y. (Upstate)	2	1	10	64	55	-	0	2	10	6	2	2	8	97	109						
N.Y. City	-	0	4	4	105	-	0	2	-	1	21	22	40	928	856						
Pa.	-	1	8	72	96	-	0	2	10	14	7	7	13	295	214						
E.N. CENTRAL	6	11	41	501	506	-	1	7	70	69	7	23	43	877	1,013						
Ill.	N	0	0	N	N	N	0	0	N	N	-	7	29	275	419						
Ind.	-	3	32	174	170	-	0	6	25	22	-	2	10	126	111						
Mich.	-	0	2	22	18	-	0	1	2	2	5	3	18	200	157						
Ohio	6	7	18	305	318	-	1	4	43	45	2	6	18	246	277						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	30	49						
W.N. CENTRAL	-	2	161	98	169	-	0	3	20	34	-	6	11	237	341						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	18	15						
Kans.	-	1	5	38	62	-	0	2	13	4	-	0	3	26	25						
Minn.	-	0	156	-	25	-	0	3	-	25	-	1	6	40	90						
Mo.	-	1	5	46	74	-	0	1	5	2	-	3	7	133	198						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	3	16	13						
N. Dak.	-	0	3	10	2	-	0	0	-	-	-	0	1	3	-						
S. Dak.	-	0	2	2	6	-	0	2	2	3	-	0	1	1	-						
S. ATLANTIC	23	26	53	1,063	1,022	4	4	14	168	184	17	64	262	2,623	2,279						
Del.	-	0	2	18	3	-	0	2	3	-	-	0	3	25	13						
D.C.	N	0	0	N	N	N	0	0	N	N	1	3	8	144	113						
Fla.	16	15	36	629	573	2	2	13	103	112	3	19	32	799	841						
Ga.	5	8	25	322	354	2	1	5	55	62	-	14	227	616	538						
Md.	-	0	1	4	4	-	0	0	-	1	1	6	16	252	269						
N.C.	N	0	0	N	N	N	0	0	N	N	12	9	21	436	226						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	6	92	68						
