
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending February 23, 2013 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2013
Hepatitis (Viral Acute), Type A cummulative for 2012
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2013
Hepatitis (Viral Acute), Type B cummulative for 2012
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2013
Hepatitis (Viral Acute), Type C cummulative for 2012

tab delimited data:
test
UNITED STATES	12	27	49	153	217	32	60	85	276	509	6	32	44	134	242						
NEW ENGLAND	2	1	7	5	9	-	2	6	3	12	-	1	6	2	15						
Conn.	-	0	2	1	3	-	0	2	-	3	-	0	4	-	7						
Maine	2	0	2	2	1	-	0	2	3	2	-	0	2	1	1						
Mass.	-	1	4	1	4	-	1	5	-	7	-	0	2	-	7						
N.H.	-	0	1	-	1	-	0	2	-	-	N	0	0	N	N						
R.I.	-	0	1	-	-	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	1	-	-	0	1	-	-	-	0	2	1	-						
MID. ATLANTIC	2	4	10	24	37	-	3	9	17	36	1	2	11	12	31						
N.J.	-	1	4	1	10	-	0	4	-	15	-	0	3	-	12						
N.Y. (Upstate)	1	1	4	8	9	-	1	6	5	4	1	1	10	8	5						
N.Y. City	1	1	4	8	9	-	1	5	8	9	-	0	1	-	4						
Pa.	-	1	4	7	9	-	1	4	4	8	-	1	4	4	10						
E.N. CENTRAL	-	4	14	29	42	5	8	15	39	70	1	4	10	13	38						
Ill.	-	1	4	5	18	-	1	5	-	15	-	0	3	1	5						
Ind.	-	0	2	1	7	-	1	6	2	15	-	2	6	1	19						
Mich.	-	2	7	7	13	-	1	7	8	12	-	1	6	9	9						
Ohio	-	1	5	15	1	5	3	9	29	24	1	0	2	2	2						
Wis.	-	0	2	1	3	-	0	3	-	4	-	0	2	-	3						
W.N. CENTRAL	-	1	6	6	10	-	1	4	6	20	-	0	3	4	2						
Iowa	-	0	2	1	-	-	0	2	1	2	-	0	0	-	-						
Kans.	-	0	2	1	1	-	0	1	-	-	-	0	2	-	2						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	0	3	1	6	-	1	3	5	17	-	0	1	4	-						
Nebr.	-	0	3	2	3	-	0	1	-	1	-	0	1	-	-						
N. Dak.	-	0	1	1	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	3	-	-						
S. ATLANTIC	2	5	16	41	30	15	14	25	98	117	3	7	16	37	57						
Del.	-	0	2	-	1	-	0	2	2	3	U	0	0	U	U						
D.C.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Fla.	-	1	9	6	12	8	5	11	46	32	1	2	4	15	19						
Ga.	1	1	4	12	5	1	1	5	11	23	-	1	5	1	12						
Md.	-	0	3	-	3	3	1	4	6	16	-	1	3	8	5						
N.C.	1	0	4	8	4	1	1	5	5	9	2	1	6	4	6						
S.C.	-	0	2	2	1	1	0	3	4	9	-	0	1	-	-						
Va.	-	1	8	13	3	1	1	6	11	10	-	1	6	6	4						
W. Va.	-	0	2	-	1	-	2	15	13	15	-	1	5	3	11						
E.S. CENTRAL	-	2	5	13	5	6	10	21	69	92	-	7	12	48	46						
Ala.	-	0	2	-	2	2	1	5	9	12	-	0	2	1	3						
Ky.	-	0	3	7	1	1	3	8	22	31	-	4	9	35	27						
Miss.	-	0	2	1	-	-	2	4	8	7	U	0	0	U	U						
Tenn.	-	0	2	5	2	3	4	9	30	42	-	2	6	12	16						
W.S. CENTRAL	5	2	9	13	26	4	5	21	27	44	-	2	10	7	6						
Ark.	-	0	2	-	2	-	1	3	2	9	-	0	2	-	-						
La.	1	0	1	4	1	-	0	4	7	10	-	0	3	3	-						
Okla.	-	0	4	-	-	2	0	16	3	5	-	1	9	-	-						
Tex.	4	2	9	9	23	2	3	13	15	20	-	1	5	4	6						
MOUNTAIN	-	3	7	7	24	-	1	4	5	12	-	2	7	3	24						
Ariz.	-	1	5	5	13	-	0	1	-	1	U	0	0	U	U						
Colo.	-	0	3	-	4	-	0	2	-	1	-	0	3	-	8						
Idaho	-	0	2	-	3	-	0	1	1	-	-	0	2	1	1						
Mont.	-	0	2	-	-	-	0	1	-	-	-	0	2	1	-						
Nev.	-	0	1	-	2	-	0	2	3	7	-	0	2	1	3						
N. Mex.	-	0	2	2	2	-	0	1	1	-	-	0	3	-	6						
Utah	-	0	1	-	-	-	0	2	-	3	-	0	2	-	6						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
PACIFIC	1	4	11	15	34	2	9	19	12	106	1	2	12	8	23						
Alaska	-	0	1	-	-	1	0	2	1	-	-	0	0	-	-						
Calif.	-	3	10	8	29	1	2	7	7	21	-	1	6	4	13						
Hawaii	-	0	1	-	2	-	6	15	-	78	-	0	0	-	-						
Oreg.	-	0	2	3	1	-	0	3	4	6	-	0	3	-	9						
Wash.	1	0	3	4	2	-	0	5	-	1	1	1	11	4	1						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	0	0	-	-	-	0	1	-	2	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


