
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 26, 2004 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	973	940	9	14	53	67	98	114	2,511	3,010											
NEW ENGLAND	90	64	1	1	5	5	3	3	407	135											
Maine	7	2	-	-	-	-	-	1	9	5											
N.H.	13	6	-	-	2	-	-	-	10	9											
Vt.	5	6	-	-	-	-	1	-	7	4											
Mass.	37	35	1	1	-	5	2	1	339	67											
R.I.	3	4	-	-	-	-	-	1	10	11											
Conn.	25	11	-	-	3	-	-	-	32	39											
MID. ATLANTIC	212	186	-	1	3	2	28	28	289	649											
Upstate N.Y.	73	64	-	1	3	2	4	7	39	53											
N.Y. City	42	30	-	-	-	-	9	6	98	240											
N.J.	39	41	-	-	-	-	3	7	59	105											
Pa.	58	51	-	-	-	-	12	8	93	251											
E.N. CENTRAL	143	156	-	2	10	3	19	31	225	286											
Ohio	66	41	-	-	2	-	10	7	26	56											
Ind.	29	23	-	-	4	-	1	2	15	22											
Ill.	20	61	-	-	-	-	6	17	86	83											
Mich.	12	12	-	2	4	3	1	-	78	95											
Wis.	16	19	-	-	-	-	1	5	20	30											
W.N. CENTRAL	57	65	2	-	3	6	4	6	92	78											
Minn.	24	23	1	-	3	6	-	1	23	20											
Iowa	1	-	1	-	-	-	-	-	26	15											
Mo.	17	27	-	-	-	-	2	5	27	24											
N. Dak.	3	2	-	-	-	-	-	-	1	-											
S. Dak.	-	1	-	-	-	-	-	-	2	-											
Nebr.	5	1	-	-	-	-	-	-	7	5											
Kans.	7	11	-	-	-	-	2	-	6	14											
S. ATLANTIC	239	177	-	-	15	7	18	11	487	655											
Del.	8	-	-	-	-	-	2	-	5	4											
Md.	38	41	-	-	3	4	-	-	69	62											
D.C.	-	-	-	-	-	-	-	-	4	22											
Va.	21	16	-	-	-	-	1	4	48	36											
W. Va.	10	7	-	-	-	-	3	-	2	10											
N.C.	35	14	-	-	5	-	-	-	33	33											
S.C.	2	2	-	-	-	-	-	-	20	23											
Ga.	64	37	-	-	-	-	12	4	176	264											
Fla.	61	60	-	-	7	3	-	3	130	201											
E.S. CENTRAL	37	43	-	1	-	2	7	4	81	83											
Ky.	3	3	-	-	-	1	-	-	11	15											
Tenn.	23	24	-	-	-	1	5	3	46	45											
Ala.	11	16	-	1	-	-	2	1	6	11											
Miss.	-	-	-	-	-	-	-	-	18	12											
W.S. CENTRAL	38	47	1	1	4	6	1	3	200	306											
Ark.	1	5	-	-	-	1	-	-	38	19											
La.	7	15	-	-	-	2	1	3	12	27											
Okla.	29	25	-	-	4	3	-	-	18	6											
Tex.	1	2	1	1	-	-	-	-	132	254											
MOUNTAIN	120	108	3	5	13	17	13	12	226	210											
Mont.	-	-	-	-	-	-	-	-	4	2											
Idaho	5	2	-	-	-	-	2	1	10	9											
Wyo.	-	1	-	-	-	-	-	-	2	1											
Colo.	27	18	-	-	-	-	3	4	21	29											
N. Mex.	24	14	-	-	4	3	3	1	7	8											
Ariz.	46	59	-	5	7	8	1	4	146	115											
Utah	10	8	2	-	1	3	2	2	30	14											
Nev.	8	6	1	-	1	3	2	-	6	32											
PACIFIC	37	94	2	3	-	19	5	16	504	608											
Wash.	3	5	2	-	-	4	1	1	31	34											
Oreg.	24	23	-	-	-	-	1	2	40	32											
Calif.	3	42	-	3	-	15	2	8	418	533											
Alaska	2	18	-	-	-	-	1	5	4	5											
Hawaii	5	6	-	-	-	-	-	-	11	4											
Guam	-	-	-	-	-	-	-	-	-	1											
P.R.	-	-	-	-	-	-	-	-	10	40											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


