
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 10, 1999 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	1,358	1,615	5	187	416	55	2,621	2,597	2	141	304										
NEW ENGLAND	75	71	-	3	1	-	262	480	-	6	37										
Maine	5	4	-	-	-	-	-	5	-	-	-										
N.H.	10	9	-	1	-	-	53	39	-	-	-										
Vt.	4	1	-	-	-	-	9	41	-	-	-										
Mass.	46	31	-	2	1	-	184	376	-	6	8										
R.I.	2	3	-	-	-	-	8	3	-	-	-										
Conn.	8	23	-	-	-	-	8	16	-	-	29										
MID. ATLANTIC	119	168	2	24	169	11	588	304	2	19	132										
Upstate N.Y.	36	43	-	5	2	4	502	152	2	15	110										
N.Y. City	27	21	-	3	153	-	10	14	-	-	9										
N.J.	23	41	-	-	6	-	12	9	-	1	12										
Pa.	33	63	2	16	8	7	64	129	-	3	1										
E.N. CENTRAL	215	249	-	23	49	4	220	238	-	2	-										
Ohio	97	85	-	7	19	-	114	73	-	-	-										
Ind.	37	43	-	3	5	-	14	66	-	1	-										
Ill.	53	70	-	6	8	3	42	27	-	1	-										
Mich.	27	27	-	7	17	1	23	34	-	-	-										
Wis.	1	24	U	-	-	U	27	38	U	-	-										
W.N. CENTRAL	151	135	-	7	20	8	100	198	-	71	30										
Minn.	30	24	-	1	10	-	33	115	-	-	-										
Iowa	28	19	U	3	6	U	20	44	U	21	-										
Mo.	59	52	-	1	3	8	23	15	-	2	2										
N. Dak.	3	2	U	-	1	U	-	3	U	-	-										
S. Dak.	8	6	-	-	-	-	4	5	-	-	-										
Nebr.	9	8	-	-	-	-	1	6	-	48	-										
Kans.	14	24	-	2	-	-	19	10	-	-	28										
S. ATLANTIC	235	258	-	36	27	13	154	130	-	20	8										
Del.	3	1	-	-	-	-	-	2	-	-	-										
Md.	34	23	-	3	-	2	42	27	-	1	-										
D.C.	1	-	-	2	-	-	-	1	-	-	-										
Va.	26	23	-	8	5	-	13	6	-	-	-										
W. Va.	4	9	-	-	-	-	1	1	-	-	-										
N.C.	27	39	-	8	9	7	42	48	-	19	5										
S.C.	30	41	-	3	4	-	8	15	-	-	-										
Ga.	43	59	-	2	1	-	16	6	-	-	-										
Fla.	67	63	-	10	8	4	32	24	-	-	3										
E.S. CENTRAL	114	120	-	3	8	1	44	57	-	1	-										
Ky.	29	17	U	-	-	U	3	21	U	-	-										
Tenn.	41	41	-	-	1	1	26	17	-	-	-										
Ala.	26	43	-	3	4	-	11	17	-	1	-										
Miss.	18	19	-	-	3	-	4	2	-	-	-										
W.S. CENTRAL	98	191	2	23	39	6	68	173	-	5	79										
Ark.	23	24	-	-	-	1	8	21	-	-	-										
La.	34	38	U	3	8	U	3	2	U	-	-										
Okla.	19	28	-	1	-	-	7	15	-	-	-										
Tex.	22	101	2	19	31	5	50	135	-	5	79										
MOUNTAIN	91	89	-	12	25	6	256	534	-	14	5										
Mont.	2	3	-	-	-	-	2	2	-	-	-										
Idaho	8	4	-	1	3	-	93	189	-	-	-										
Wyo.	3	4	-	-	1	-	2	7	-	-	-										
Colo.	24	17	-	3	4	-	60	124	-	-	-										
N. Mex.	11	16	N	N	N	6	34	66	-	-	1										
Ariz.	29	31	-	-	5	-	29	99	-	13	1										
Utah	9	9	-	5	3	-	34	28	-	-	2										
Nev.	5	5	-	3	9	-	2	19	-	1	1										
PACIFIC	260	334	1	56	78	6	929	483	-	3	13										
Wash.	38	45	-	2	5	5	506	149	-	-	9										
Oreg.	45	55	N	N	N	-	21	31	-	-	-										
Calif.	168	229	1	47	57	1	392	293	-	3	2										
Alaska	5	1	-	1	2	-	3	2	-	-	-										
Hawaii	4	4	-	6	14	-	7	8	-	-	2										
Guam	-	2	U	1	2	U	1	-	U	-	-										
P.R.	5	6	-	-	2	1	13	3	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	U	-	2	U	-	1	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


