
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 26, 1998 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1998
Meningococcal Disease cummulative for 1997
Mumps current week
Mumps cummulative for 1998
Mumps cummulative for 1997
Pertussis current week
Pertussis cummulative for 1998
Pertussis cummulative for 1997
Rubella current week
Rubella cummulative for 1998
Rubella cummulative for 1997

tab delimited data:
test
UNITED STATES	2,585	3,077	5	601	630	111	6,170	5,770	-	345	162										
NEW ENGLAND	110	195	-	8	12	8	946	1,036	-	38	1										
Maine	7	19	-	-	-	-	5	25	-	-	-										
N.H.	4	15	-	-	1	4	127	133	-	-	-										
Vt.	5	4	-	-	-	1	77	263	-	-	-										
Mass.	56	95	U	4	4	U	675	564	U	8	1										
R.I.	8	22	-	1	6	3	16	17	-	1	-										
Conn.	30	40	-	3	1	-	46	34	-	29	-										
MID. ATLANTIC	239	336	1	173	60	7	599	413	-	144	35										
Upstate N.Y.	71	88	1	13	14	7	320	169	-	111	6										
N.Y. City	25	54	-	139	3	-	39	71	-	18	29										
N.J.	56	72	-	3	8	-	12	14	-	13	-										
Pa.	87	122	U	18	35	U	228	159	U	2	-										
E.N. CENTRAL	377	481	1	76	92	23	680	645	-	-	6										
Ohio	140	162	-	29	35	9	291	159	-	-	-										
Ind.	70	55	-	6	14	6	151	76	-	-	-										
Ill.	91	152	-	11	12	8	129	124	-	-	2										
Mich.	42	67	1	30	27	-	71	69	-	-	-										
Wis.	34	45	-	-	4	-	38	217	-	-	4										
W.N. CENTRAL	224	225	-	31	18	40	597	596	-	34	1										
Minn.	35	34	-	13	6	-	342	354	-	-	-										
Iowa	48	46	-	11	10	-	73	118	-	-	-										
Mo.	81	98	-	4	-	1	46	73	-	3	1										
N. Dak.	5	2	-	2	-	38	42	1	-	-	-										
S. Dak.	8	5	-	-	-	-	8	5	-	-	-										
Nebr.	15	18	-	-	1	1	20	13	-	-	-										
Kans.	32	22	-	1	1	-	66	32	-	31	-										
S. ATLANTIC	452	521	2	52	74	5	341	418	-	19	78										
Del.	2	5	U	-	-	U	5	1	U	-	-										
Md.	34	42	-	-	1	-	59	114	-	1	-										
D.C.	4	12	-	-	-	-	1	3	-	-	1										
Va.	48	58	-	10	19	1	51	56	-	1	1										
W. Va.	17	19	-	-	-	-	4	6	-	-	-										
N.C.	58	91	-	11	12	1	104	118	-	13	59										
S.C.	57	56	-	7	11	-	27	30	-	-	15										
Ga.	97	100	1	2	10	1	28	13	-	-	-										
Fla.	135	138	1	22	21	2	62	77	-	4	2										
E.S. CENTRAL	258	233	-	18	31	-	122	147	-	2	1										
Ky.	38	49	U	1	3	U	50	66	U	-	-										
Tenn.	71	76	-	2	6	-	37	38	-	2	-										
Ala.	110	83	-	9	9	-	32	32	-	-	1										
Miss.	39	25	U	6	13	U	3	11	U	-	-										
W.S. CENTRAL	300	288	-	61	87	2	370	295	-	89	6										
Ark.	31	37	-	12	1	-	93	54	-	-	-										
La.	66	48	-	10	16	-	9	20	-	-	-										
Okla.	41	44	-	-	-	-	31	51	-	-	-										
Tex.	162	159	-	39	70	2	237	170	-	89	6										
MOUNTAIN	152	178	-	40	56	23	1,118	1,292	-	5	7										
Mont.	4	8	-	-	-	-	13	18	-	-	-										
Idaho	14	13	-	7	4	7	226	554	-	-	2										
Wyo.	7	3	U	1	1	U	8	7	U	-	-										
Colo.	30	48	-	7	3	1	245	408	-	-	-										
N. Mex.	26	29	N	N	N	1	98	189	-	1	-										
Ariz.	47	44	-	6	33	13	224	41	-	1	5										
Utah	14	15	-	5	8	1	263	27	-	2	-										
Nev.	10	18	-	14	7	-	41	48	-	1	-										
PACIFIC	473	620	1	142	200	3	1,397	928	-	14	27										
Wash.	64	96	-	11	21	2	331	407	-	9	5										
Oreg.	91	122	N	N	N	-	90	48	-	-	-										
Calif.	310	392	1	106	146	1	941	438	-	3	14										
Alaska	3	3	-	2	8	-	15	16	-	-	-										
Hawaii	5	7	-	23	25	-	20	19	-	2	8										
Guam	1	1	U	2	1	U	-	-	U	-	-										
P.R.	8	8	-	1	7	-	6	-	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	U	2	4	U	1	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


