
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 13, 2007 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	301	304	1,513	12,637	14,002	3,589	6,649	8,941	260,282	280,879	12	45	184	1,755	1,793						
NEW ENGLAND	9	26	52	1,111	1,161	125	109	259	4,338	4,375	-	3	19	142	141						
Conn.	-	6	18	284	240	62	45	204	1,642	1,751	-	0	7	40	41						
Maine	2	4	10	157	138	-	2	8	98	99	-	0	2	9	16						
Mass.	-	10	26	463	511	53	51	96	2,105	1,915	-	2	6	69	62						
N.H.	-	0	3	20	21	-	3	8	119	156	-	0	2	15	10						
R.I.	5	0	16	57	96	10	8	18	329	397	-	0	10	7	4						
Vt.	2	3	10	130	155	-	1	5	45	57	-	0	1	2	8						
MID. ATLANTIC	46	56	127	2,138	2,766	464	714	1,537	28,885	26,109	2	10	27	358	360						
N.J.	-	5	11	142	390	112	115	159	4,669	4,249	-	1	5	50	63						
N.Y. (Upstate)	42	24	108	898	942	137	116	1,035	5,401	4,939	2	3	15	104	113						
N.Y. City	4	15	24	608	775	155	204	346	8,180	8,051	-	2	6	78	67						
Pa.	-	13	29	490	659	60	240	586	10,635	8,870	-	3	10	126	117						
E.N. CENTRAL	40	46	77	1,819	2,249	507	1,230	2,577	52,257	56,069	1	6	15	206	302						
Ill.	-	12	23	474	565	174	351	498	13,931	15,953	-	1	6	48	92						
Ind.	N	0	0	N	N	96	166	307	7,012	6,944	-	1	7	45	65						
Mich.	2	12	20	441	568	159	286	747	11,314	11,780	-	0	5	21	23						
Ohio	28	15	37	642	641	30	314	1,556	14,869	15,894	1	2	5	83	65						
Wis.	10	7	19	262	475	48	129	181	5,131	5,498	-	0	2	9	57						
W.N. CENTRAL	14	20	553	879	1,525	142	373	512	14,753	15,303	-	3	24	106	120						
Iowa	1	5	21	230	241	23	39	60	1,496	1,474	-	0	1	1	1						
Kans.	-	3	8	108	164	-	42	86	1,770	1,768	-	0	2	9	16						
Minn.	-	0	514	12	476	1	59	86	2,150	2,585	-	1	17	47	60						
Mo.	6	7	22	342	453	101	198	266	7,916	7,988	-	1	5	34	31						
Nebr.	5	2	8	101	99	11	27	57	1,140	1,083	-	0	2	13	7						
N. Dak.	2	0	16	18	16	1	2	7	76	110	-	0	2	2	5						
S. Dak.	-	1	6	68	76	5	6	11	205	295	-	0	0	-	-						
S. ATLANTIC	51	56	106	2,194	2,122	944	1,590	3,209	60,948	69,432	4	11	34	459	441						
Del.	-	1	6	34	35	6	26	43	1,015	1,160	-	0	3	6	1						
D.C.	-	0	7	34	53	-	47	72	1,768	1,372	-	0	2	3	4						
Fla.	34	24	47	1,017	845	480	472	717	18,769	19,122	2	3	8	128	133						
Ga.	7	10	33	461	509	1	293	2,068	7,933	13,890	1	2	7	94	91						
Md.	5	4	17	193	186	98	118	227	4,836	5,672	-	1	6	65	64						
N.C.	-	0	0	-	-	-	282	675	10,411	13,820	-	1	9	46	46						
S.C.	4	2	8	79	83	267	206	1,361	10,769	8,418	1	1	4	40	29						
Va.	-	9	19	338	388	86	122	222	4,728	5,251	-	1	22	53	54						
W. Va.	1	0	21	38	23	6	18	36	719	727	-	0	6	24	19						
E.S. CENTRAL	5	10	23	406	350	343	560	752	21,695	24,465	-	2	9	98	95						
Ala.	-	4	16	175	167	-	153	242	5,483	8,626	-	0	3	20	20						
Ky.	N	0	0	N	N	27	54	268	2,495	2,305	-	0	1	2	5						
Miss.	N	0	0	N	N	148	141	310	5,873	5,864	-	0	1	7	12						
Tenn.	5	5	16	231	183	168	193	261	7,844	7,670	-	2	6	69	58						
W.S. CENTRAL	13	7	55	287	270	710	979	1,177	39,513	40,188	-	2	34	81	73						
Ark.	7	2	13	98	100	106	78	120	3,150	3,392	-	0	2	8	8						
La.	-	1	9	74	70	111	220	384	8,720	8,646	-	0	2	6	18						
Okla.	6	3	42	115	100	121	101	235	4,044	3,596	-	1	29	61	40						
Tex.	N	0	0	N	N	372	575	731	23,599	24,554	-	0	3	6	7						
MOUNTAIN	41	30	63	1,258	1,353	20	250	374	9,441	12,107	5	4	12	202	174						
Ariz.	1	3	11	152	134	14	104	206	3,437	4,362	5	1	6	77	74						
Colo.	-	8	24	368	452	-	53	93	1,945	2,945	-	1	4	45	43						
Idaho	7	3	12	139	151	6	4	20	215	132	-	0	1	5	5						
Mont.	4	2	8	87	83	-	1	8	50	158	-	0	1	2	-						
Nev.	1	2	8	89	96	-	46	87	1,781	2,307	-	0	2	9	11						
N. Mex.	-	2	6	79	66	-	30	58	1,333	1,425	-	1	4	32	24						
Utah	28	6	32	313	341	-	17	34	618	674	-	0	3	29	14						
Wyo.	-	1	4	31	30	-	2	5	62	104	-	0	1	3	3						
PACIFIC	82	60	558	2,545	2,206	334	721	875	28,452	32,831	-	3	16	103	87						
Alaska	2	1	9	59	84	8	10	27	387	487	-	0	2	10	10						
Calif.	40	43	93	1,697	1,755	282	610	734	24,637	27,101	-	0	10	33	25						
Hawaii	-	1	4	53	44	1	11	22	490	776	-	0	2	9	14						
Oreg.	12	8	15	345	323	40	23	63	846	1,144	-	1	6	49	38						
Wash.	28	6	449	391	-	3	59	142	2,092	3,323	-	0	5	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	1	38	74	89	-	0	0	-	1						
P.R.	-	5	15	165	195	3	6	23	272	245	-	0	1	2	3						
V.I.	U	0	0	U	U	U	1	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


