
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending June 22, 2002 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2002
Legionellosis cummulative for 2001
Listeriosis cummulative for 2002
Listeriosis cummulative for 2001
Lyme Disease cummulative for 2002
Lyme Disease cummulative for 2001
Malaria cummulative for 2002
Malaria cummulative for 2001
Measles Total cummulative for 2002
Measles Total cummulative for 2001

tab delimited data:
test
UNITED STATES	319	395	180	231	2,509	3,214	497	587	9	78											
NEW ENGLAND	14	18	20	23	129	794	31	39	-	5											
Maine	2	1	2	-	-	-	1	3	-	-											
N.H.	2	4	2	-	28	16	5	2	-	-											
Vt.	1	4	-	-	3	3	1	-	-	1											
Mass.	5	4	13	13	76	332	11	17	-	3											
R.I.	-	1	1	1	22	60	3	3	-	-											
Conn.	4	4	2	9	-	383	10	14	-	1											
MID. ATLANTIC	73	86	32	41	1,901	1,684	111	149	5	10											
Upstate N.Y.	22	25	15	12	1,249	448	20	19	-	4											
N.Y. City	15	7	8	11	75	36	68	90	5	2											
N.J.	10	5	3	6	149	531	13	23	-	1											
Pa.	26	49	6	12	428	669	10	17	-	3											
E.N. CENTRAL	80	103	22	34	25	275	58	77	-	10											
Ohio	37	45	9	6	22	8	11	9	-	3											
Ind.	8	5	3	4	3	3	2	11	-	4											
Ill.	-	13	1	9	-	17	15	31	-	3											
Mich.	27	21	7	13	-	2	23	17	-	-											
Wis.	8	19	2	2	U	245	7	9	-	-											
W.N. CENTRAL	21	26	8	6	50	66	36	17	-	4											
Minn.	2	6	-	-	26	37	13	6	-	2											
Iowa	4	6	1	-	7	9	2	1	-	-											
Mo.	10	8	5	3	15	17	9	6	-	2											
N. Dak.	-	1	1	-	-	-	1	-	-	-											
S. Dak.	1	1	-	-	-	-	-	-	-	-											
Nebr.	4	3	-	1	-	1	5	2	-	-											
Kans.	-	1	1	2	2	2	6	2	-	-											
S. ATLANTIC	75	54	28	27	317	283	144	119	1	4											
Del.	5	-	-	1	39	37	1	1	-	-											
Md.	7	15	4	2	175	180	37	48	-	3											
D.C.	3	2	-	-	10	7	7	9	-	-											
Va.	6	7	2	5	17	48	11	24	-	-											
W. Va.	N	N	-	4	3	1	2	1	-	-											
N.C.	5	5	3	-	43	7	9	2	-	-											
S.C.	5	1	3	2	3	2	4	4	-	-											
Ga.	10	7	9	7	1	-	51	19	-	1											
Fla.	34	17	7	6	26	1	22	11	1	-											
E.S. CENTRAL	10	34	8	9	17	16	8	12	-	2											
Ky.	5	7	2	3	8	5	2	2	-	2											
Tenn.	1	15	3	3	4	6	2	6	-	-											
Ala.	4	8	3	3	5	3	3	3	-	-											
Miss.	-	4	-	-	-	2	1	1	-	-											
W.S. CENTRAL	3	15	3	20	2	51	3	40	-	1											
Ark.	-	-	-	1	-	-	1	3	-	-											
La.	1	6	-	-	1	2	2	2	-	-											
Okla.	2	3	3	1	-	-	-	2	-	-											
Tex.	-	6	-	18	1	49	-	33	-	1											
MOUNTAIN	19	25	17	22	12	4	21	26	-	1											
Mont.	1	-	-	-	-	-	-	2	-	-											
Idaho	-	1	2	1	2	2	-	3	-	1											
Wyo.	3	2	-	1	-	1	-	-	-	-											
Colo.	4	10	2	5	3	-	10	13	-	-											
N. Mex.	1	1	2	5	1	-	1	1	-	-											
Ariz.	3	7	8	4	2	-	4	3	-	-											
Utah	6	2	3	1	3	-	3	2	-	-											
Nev.	1	2	-	5	1	1	3	2	-	-											
PACIFIC	24	34	42	49	56	41	85	108	3	41											
Wash.	3	6	3	3	-	1	9	3	-	15											
Oreg.	N	N	2	4	5	4	4	8	-	2											
Calif.	21	23	32	41	50	35	64	89	3	18											
Alaska	-	1	-	-	1	1	2	1	-	-											
Hawaii	-	4	5	1	N	N	6	7	-	6											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	2	1	-	N	N	-	3	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


