
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 2, 1998 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	333	272	1,110	986	334	411	2,235	2,880	1,831	4,937	2,222										
NEW ENGLAND	19	21	211	180	16	15	25	53	81	120	435										
Maine	1	1	-	3	1	-	1	-	U	11	72										
N.H.	2	3	5	4	2	2	1	-	2	1	33										
Vt.	1	3	2	2	-	1	1	-	1	-	24										
Mass.	5	9	61	36	11	11	19	27	64	61	131										
R.I.	4	1	24	32	2	1	-	-	14	7	30										
Conn.	6	4	119	103	-	-	3	26	U	40	145										
MID. ATLANTIC	69	45	697	654	90	111	78	137	162	881	499										
Upstate N.Y.	23	11	401	78	26	19	4	15	U	107	344										
N.Y. City	8	2	-	49	41	64	18	25	U	490	U										
N.J.	3	5	53	159	14	18	18	67	162	188	64										
Pa.	35	27	243	368	9	10	38	30	U	96	91										
E.N. CENTRAL	111	112	23	12	24	40	333	248	136	476	15										
Ohio	52	54	22	5	2	3	54	85	5	104	15										
Ind.	16	15	1	4	1	4	54	54	U	41	-										
Ill.	12	5	-	1	6	17	155	19	131	220	-										
Mich.	23	28	-	2	14	13	52	35	U	77	-										
Wis.	8	10	U	U	1	3	18	55	U	34	-										
W.N. CENTRAL	25	19	10	9	20	9	53	69	59	148	198										
Minn.	3	1	3	7	8	4	-	18	U	42	30										
Iowa	2	2	6	-	2	2	-	3	U	15	41										
Mo.	9	2	-	1	7	2	43	32	52	56	12										
N. Dak.	-	1	-	-	1	-	-	-	U	2	42										
S. Dak.	-	1	-	-	-	-	-	-	4	2	33										
Nebr.	8	8	-	1	-	1	4	-	3	4	-										
Kans.	3	4	1	-	2	-	6	16	U	27	40										
S. ATLANTIC	45	34	116	94	82	78	949	1,149	315	859	740										
Del.	6	5	-	18	1	2	9	8	-	9	17										
Md.	9	10	92	63	29	25	213	332	80	87	178										
D.C.	3	1	4	4	4	5	30	42	37	24	-										
Va.	4	4	4	-	9	19	66	97	53	111	214										
W. Va.	N	N	4	-	-	-	-	3	19	17	32										
N.C.	4	5	1	2	7	5	269	234	126	112	136										
S.C.	4	2	-	1	3	5	116	128	U	87	44										
Ga.	-	-	2	1	13	11	171	206	U	144	45										
Fla.	15	7	9	5	16	6	75	99	U	268	74										
E.S. CENTRAL	7	9	14	18	9	12	365	619	-	382	88										
Ky.	4	-	2	1	1	3	41	56	U	56	14										
Tenn.	3	3	7	4	5	3	183	253	U	131	55										
Ala.	-	2	5	2	3	3	80	158	U	124	19										
Miss.	-	4	-	11	-	3	61	152	U	71	-										
W.S. CENTRAL	4	1	3	2	9	6	247	431	38	725	65										
Ark.	-	-	2	-	-	1	46	55	38	63	1										
La.	-	-	-	1	3	3	98	137	-	39	-										
Okla.	1	1	-	-	1	2	14	41	U	55	64										
Tex.	3	-	1	1	5	-	89	198	U	568	-										
MOUNTAIN	20	16	1	2	16	23	69	55	89	137	48										
Mont.	1	1	-	-	-	2	-	-	2	2	16										
Idaho	-	1	-	-	1	-	-	-	3	4	-										
Wyo.	1	1	-	-	-	1	-	-	1	1	29										
Colo.	4	4	-	-	6	10	4	2	U	27	-										
N. Mex.	2	-	-	-	6	4	-	-	7	6	-										
Ariz.	3	4	-	1	2	3	60	45	57	65	3										
Utah	8	4	-	-	1	-	3	2	19	4	-										
Nev.	1	1	1	1	-	3	2	6	U	28	-										
PACIFIC	33	15	35	15	68	117	116	119	951	1,209	134										
Wash.	3	3	1	-	6	4	6	5	U	99	-										
Oreg.	-	-	3	7	7	7	2	3	U	42	-										
Calif.	30	11	31	8	54	104	108	110	886	963	121										
Alaska	-	-	-	-	-	2	-	-	12	31	13										
Hawaii	-	1	-	-	1	-	-	1	53	74	-										
Guam	-	-	-	-	-	-	-	3	-	13	-										
P.R.	-	-	-	-	-	3	74	71	-	-	23										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	1	4	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


