
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending February 27, 2010 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2009
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2010
Syphillis, primary & secondary cummulative for 2009

tab delimited data:
test
UNITED STATES	221	55	353	2,048	663	37	43	103	311	453	78	268	326	1,288	2,171						
NEW ENGLAND	3	1	50	65	15	-	1	23	5	10	5	6	21	53	49						
Conn.	-	0	50	-	-	-	0	22	-	-	3	1	9	11	6						
Maine	2	0	4	16	3	-	0	2	3	-	-	0	2	5	1						
Mass.	-	0	1	-	-	-	0	5	-	7	2	4	12	28	36						
N.H.	1	0	6	27	5	-	0	2	2	2	-	0	1	2	6						
R.I.	-	0	4	6	4	-	0	1	-	-	-	0	5	5	-						
Vt.	-	0	5	16	3	-	0	1	-	1	-	0	2	2	-						
MID. ATLANTIC	8	4	23	117	23	3	5	32	45	39	27	34	50	226	292						
N.J.	-	0	3	10	-	-	0	4	7	9	5	3	13	24	37						
N.Y. (Upstate)	4	2	18	34	9	3	2	17	25	23	3	2	9	11	11						
N.Y. City	-	0	1	-	1	-	0	14	-	4	19	20	39	152	196						
Pa.	4	2	19	73	13	-	0	5	13	3	-	6	14	39	48						
E.N. CENTRAL	31	13	64	332	132	7	7	15	52	82	-	24	46	72	197						
Ill.	-	0	0	-	-	-	1	4	-	13	-	11	33	3	108						
Ind.	-	4	14	59	42	-	1	4	9	11	-	2	9	7	28						
Mich.	7	0	26	102	6	1	1	4	15	13	-	4	13	33	30						
Ohio	16	8	18	80	84	6	2	7	19	32	-	6	12	29	20						
Wis.	8	0	20	91	-	-	1	3	9	13	-	0	3	-	11						
W.N. CENTRAL	4	3	37	107	28	1	3	13	24	27	-	5	12	16	53						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	-	5						
Kans.	-	1	5	9	15	-	0	2	2	5	-	0	3	-	2						
Minn.	-	0	25	38	-	-	0	10	9	9	-	1	3	2	15						
Mo.	3	1	8	28	12	1	0	5	10	10	-	3	8	14	30						
Nebr.	-	0	6	28	-	-	0	2	2	1	-	0	2	-	1						
N. Dak.	-	0	3	-	1	-	0	3	-	-	-	0	1	-	-						
S. Dak.	1	0	2	4	-	-	0	2	1	2	-	0	1	-	-						
S. ATLANTIC	91	26	105	637	340	16	10	21	85	131	24	63	147	302	438						
Del.	-	0	2	3	3	-	0	2	-	-	-	0	3	-	6						
D.C.	-	0	2	6	-	-	0	1	3	-	-	3	8	15	33						
Fla.	68	14	54	317	204	11	3	11	35	46	1	19	32	92	180						
Ga.	6	8	19	93	116	2	3	8	24	42	-	14	98	18	51						
Md.	8	0	18	86	2	1	1	7	8	15	5	6	12	25	37						
N.C.	-	0	0	-	-	-	0	0	-	-	8	9	31	85	77						
S.C.	9	0	24	111	-	2	1	4	12	14	5	2	6	26	11						
Va.	-	0	0	-	-	-	0	4	-	11	5	6	15	41	42						
W. Va.	-	1	19	21	15	-	0	3	3	3	-	0	2	-	1						
E.S. CENTRAL	23	4	48	197	73	1	2	10	19	32	8	20	37	99	194						
Ala.	-	0	0	-	-	-	0	0	-	-	1	7	18	23	74						
Ky.	2	1	5	13	19	-	0	2	1	4	2	1	13	14	12						
Miss.	-	0	4	7	2	-	0	2	2	5	-	4	12	9	25						
Tenn.	21	2	42	177	52	1	2	9	16	23	5	8	14	53	83						
W.S. CENTRAL	26	1	41	203	21	4	6	34	36	58	8	48	74	272	413						
Ark.	2	1	5	20	11	1	0	4	5	8	4	6	16	41	8						
La.	-	0	5	-	10	-	0	3	-	11	4	12	27	64	154						
Okla.	1	0	5	13	-	1	1	5	13	8	-	1	6	7	16						
Tex.	23	0	34	170	-	2	3	30	18	31	-	31	46	160	235						
MOUNTAIN	32	2	74	354	29	5	5	12	40	66	2	7	18	37	80						
Ariz.	16	0	48	200	-	3	2	6	20	32	-	3	9	12	32						
Colo.	16	0	20	109	-	2	1	4	12	12	-	1	5	13	18						
Idaho	-	0	1	2	-	-	0	2	1	1	-	0	1	-	1						
Mont.	-	0	1	2	-	-	0	0	-	-	-	0	1	-	-						
Nev.	-	1	4	10	7	-	0	2	2	-	2	1	10	10	16						
N. Mex.	-	0	7	27	-	-	0	4	4	5	-	1	5	2	10						
Utah	-	1	4	1	18	-	1	6	1	16	-	0	2	-	3						
Wyo.	-	0	2	3	4	-	0	1	-	-	-	0	1	-	-						
PACIFIC	3	0	9	36	2	-	0	2	5	8	4	43	63	211	455						
Alaska	-	0	6	17	-	-	0	2	4	6	-	0	0	-	-						
Calif.	3	0	9	19	-	-	0	1	1	-	4	39	56	188	414						
Hawaii	-	0	1	-	2	-	0	2	-	2	-	0	2	4	9						
Oreg.	-	0	0	-	-	-	0	0	-	-	-	1	5	6	6						
Wash.	-	0	0	-	-	-	0	0	-	-	-	2	7	13	26						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
