
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending May 12, 2007 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	77	251	1,029	1,990	2,195	7	24	49	252	400	7	19	39	396	518						
NEW ENGLAND	22	22	255	113	130	-	0	6	4	12	-	1	3	9	15						
Conn.	19	9	227	44	56	-	0	3	-	1	-	0	2	3	4						
Maine	-	2	39	18	31	-	0	1	3	2	-	0	3	3	2						
Mass.	-	0	3	-	26	-	0	3	-	7	-	0	1	-	9						
N.H.	-	6	97	40	9	-	0	3	1	1	-	0	2	-	-						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	1	-						
Vt.	3	1	15	11	7	-	0	0	-	1	-	0	1	2	-						
MID. ATLANTIC	31	147	570	991	1,491	-	5	18	59	103	1	2	8	47	87						
N.J.	-	26	190	102	380	-	1	7	-	30	-	0	2	1	9						
N.Y. (Upstate)	26	52	392	317	599	-	1	7	15	8	-	1	4	13	18						
N.Y. City	-	3	23	6	19	-	3	9	37	54	1	1	4	13	30						
Pa.	5	45	237	566	493	-	1	4	7	11	-	0	5	20	30						
E.N. CENTRAL	-	7	158	20	157	-	3	10	33	46	-	2	8	57	70						
Ill.	-	0	1	2	-	-	1	6	10	17	-	0	2	13	18						
Ind.	-	0	3	1	3	-	0	2	1	5	-	0	4	14	8						
Mich.	-	1	5	6	3	-	0	2	7	6	-	0	3	13	13						
Ohio	-	0	5	2	12	-	0	2	9	12	-	1	4	14	19						
Wis.	-	6	154	9	139	-	0	3	6	6	-	0	2	3	12						
W.N. CENTRAL	-	5	188	49	60	-	1	12	18	20	-	1	5	27	29						
Iowa	-	1	8	7	16	-	0	1	2	1	-	0	3	7	8						
Kans.	-	0	2	3	1	-	0	2	-	-	-	0	1	1	1						
Minn.	-	2	188	32	41	-	0	12	11	14	-	0	3	8	4						
Mo.	-	0	3	7	-	-	0	1	2	3	-	0	3	8	10						
Nebr.	-	0	2	-	2	-	0	1	2	-	-	0	1	1	5						
N. Dak.	-	0	0	-	-	-	0	0	-	1	-	0	1	1	1						
