
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending December 18, 1999 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 1999
Shigellosis NETSS cummulative for 1998
Shigellosis PHLIS cummulative for 1999
Shigellosis PHLIS cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998

tab delimited data:
test
UNITED STATES	15,351	21,622	7,515	12,056	6,036	6,827	13,398	16,565													
NEW ENGLAND	839	405	786	358	93	77	413	438													
Maine	5	14	-	-	-	1	18	12													
N.H.	17	16	17	22	1	2	10	-													
Vt.	6	7	4	4	3	4	2	5													
Mass.	713	261	687	254	70	43	234	262													
R.I.	31	36	18	13	3	1	39	52													
Conn.	67	71	60	65	16	26	110	107													
MID. ATLANTIC	923	2,328	454	1,662	186	321	2,409	2,989													
Upstate N.Y.	284	624	67	223	23	37	308	367													
N.Y. City	289	698	82	577	79	83	1,286	1,399													
N.J.	194	657	155	608	51	105	479	606													
Pa.	156	349	150	254	33	96	336	617													
E.N. CENTRAL	2,912	2,931	1,293	1,540	1,126	996	1,273	1,635													
Ohio	416	537	141	145	87	130	248	224													
Ind.	332	175	101	43	424	208	137	158													
Ill.	1,089	1,538	592	1,279	385	405	531	791													
Mich.	489	270	382	4	230	194	272	355													
Wis.	586	411	77	69	U	59	85	107													
W.N. CENTRAL	1,096	1,051	723	612	108	133	453	475													
Minn.	249	298	229	327	9	9	189	148													
Iowa	67	67	48	45	9	3	54	51													
Mo.	638	200	352	134	72	100	152	166													
N. Dak.	3	10	2	3	-	-	6	10													
S. Dak.	18	32	10	23	-	1	17	17													
Nebr.	84	369	35	19	8	7	16	30													
Kans.	37	75	47	61	10	13	19	53													
S. ATLANTIC	2,428	4,220	492	1,251	1,941	2,490	2,813	3,084													
Del.	13	46	9	37	8	21	12	34													
Md.	159	200	58	67	311	656	259	286													
D.C.	51	37	U	U	60	85	49	103													
Va.	130	195	61	87	150	144	268	280													
W. Va.	8	11	5	8	2	3	37	41													
N.C.	200	346	86	180	421	706	394	491													
S.C.	124	183	62	97	246	313	222	270													
Ga.	231	1,060	85	246	407	287	565	515													
Fla.	1,512	2,142	126	529	336	275	1,007	1,064													
E.S. CENTRAL	1,102	1,512	485	1,173	1,119	1,185	846	1,190													
Ky.	231	151	-	45	99	103	166	157													
Tenn.	600	855	428	901	630	561	333	458													
Ala.	117	451	47	220	205	271	291	369													
Miss.	154	55	10	7	185	250	56	206													
W.S. CENTRAL	2,438	4,545	2,337	1,420	896	1,044	1,469	2,373													
Ark.	74	202	23	64	79	108	161	144													
La.	118	333	128	285	208	419	U	278													
Okla.	456	636	153	198	175	96	129	161													
Tex.	1,790	3,374	2,033	873	434	421	1,179	1,790													
MOUNTAIN	1,158	1,262	731	746	230	229	429	548													
Mont.	9	8	-	3	1	-	13	19													
Idaho	28	20	12	14	1	2	15	11													
Wyo.	3	3	1	1	-	1	3	4													
Colo.	194	225	155	164	2	10	U	72													
N. Mex.	150	296	94	176	11	22	62	67													
Ariz.	614	598	399	333	207	175	215	211													
Utah	70	47	64	35	2	4	39	49													
Nev.	90	65	6	20	6	15	82	115													
PACIFIC	2,455	3,368	214	3,294	337	352	3,293	3,833													
Wash.	118	224	99	190	64	27	168	255													
Oreg.	95	190	85	154	10	5	99	130													
Calif.	2,205	2,893	-	2,893	259	316	2,793	3,222													
Alaska	4	11	3	7	1	1	59	54													
Hawaii	33	50	27	50	3	3	174	172													
Guam	8	39	U	U	1	1	11	84													
P.R.	111	63	U	U	155	170	41	140													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


