
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 4, 2007 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	10,680	20,604	25,327	593,150	596,503	72	126	658	3,819	5,151	164	73	319	2,053	1,925						
NEW ENGLAND	609	691	1,357	20,241	18,810	-	0	1	1	-	1	4	27	105	153						
Conn.	214	206	829	5,939	5,579	N	0	0	N	N	-	0	14	14	38						
Maine	-	50	74	1,422	1,299	-	0	0	-	-	1	1	6	17	18						
Mass.	323	310	600	9,404	8,153	-	0	0	-	-	-	1	19	33	56						
N.H.	4	38	70	1,145	1,099	-	0	1	1	-	-	1	4	22	18						
R.I.	67	63	108	1,863	1,961	-	0	0	-	-	-	0	5	6	3						
Vt.	1	19	45	468	719	N	0	0	N	N	-	1	4	13	20						
MID. ATLANTIC	1,398	2,690	4,284	83,557	72,904	-	0	0	-	-	30	10	46	303	297						
N.J.	-	412	541	11,347	11,514	N	0	0	N	N	-	0	5	9	20						
N.Y. (Upstate)	415	505	2,758	15,087	13,958	N	0	0	N	N	10	3	14	78	66						
N.Y. City	540	869	1,687	26,931	24,095	N	0	0	N	N	-	1	10	37	78						
Pa.	443	822	1,797	30,192	23,337	N	0	0	N	N	20	4	42	179	133						
E.N. CENTRAL	1,789	3,142	6,301	98,505	100,034	-	1	3	17	29	19	16	110	419	458						
Ill.	692	1,013	1,327	28,128	31,905	-	0	0	-	-	-	2	22	38	71						
Ind.	448	385	644	12,180	11,982	-	0	0	-	-	6	1	18	40	34						
Mich.	320	732	1,225	21,196	19,343	-	0	3	12	25	-	3	10	83	69						
Ohio	77	635	3,653	25,662	24,510	-	0	2	5	4	12	5	33	123	115						
Wis.	252	374	528	11,339	12,294	N	0	0	N	N	1	5	53	135	169						
W.N. CENTRAL	793	1,206	1,448	34,878	36,184	-	0	54	3	-	35	11	77	337	304						
Iowa	154	162	250	5,110	4,932	N	0	0	N	N	14	2	28	95	51						
Kans.	182	149	294	4,886	4,763	N	0	0	N	N	4	1	8	41	33						
