
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2012 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2012
Varicella (chickenpox) cummulative for 2011
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2012
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2012
West Nile virus disease † Non-neuroinvasive § cummulative for 2011

tab delimited data:
test
UNITED STATES	133	235	396	10,525	13,230	-	1	318	2,697	486	-	2	331	2,619	226						
NEW ENGLAND	5	25	49	1,108	1,271	-	0	7	40	15	-	0	4	19	2						
Conn.	1	5	10	236	284	-	0	2	12	8	-	0	3	9	1						
Maine	3	4	22	234	212	-	0	1	1	-	-	0	0	-	-						
Mass.	-	10	21	451	475	-	0	6	23	5	-	0	2	7	1						
N.H.	-	0	4	-	154	-	0	1	1	-	-	0	0	-	-						
R.I.	-	0	9	61	41	-	0	1	2	1	-	0	1	1	-						
Vt.	1	2	13	126	105	-	0	1	1	1	-	0	1	2	-						
MID. ATLANTIC	17	23	56	1,105	1,469	-	0	16	110	35	-	0	17	93	22						
N.J.	-	7	25	372	446	-	0	5	22	2	-	0	4	24	5						
N.Y. (Upstate)	N	0	0	N	N	-	0	6	35	19	-	0	8	31	14						
N.Y. City	-	0	0	-	-	-	0	5	25	9	-	0	2	16	2						
Pa.	17	15	35	733	1,023	-	0	4	28	5	-	0	3	22	1						
E.N. CENTRAL	32	64	127	2,738	3,327	-	0	90	481	73	-	0	40	253	28						
Ill.	2	18	36	815	806	-	0	31	182	22	-	0	17	98	12						
Ind.	10	9	21	403	221	-	0	8	45	7	-	0	5	30	2						
Mich.	-	17	45	740	958	-	0	32	138	32	-	0	13	64	2						
Ohio	18	17	47	759	943	-	0	19	76	10	-	0	12	44	11						
Wis.	2	0	11	21	399	-	0	11	40	2	-	0	5	17	1						
W.N. CENTRAL	12	8	35	498	728	-	0	35	218	31	-	0	57	418	29						
Iowa	N	0	0	N	N	-	0	3	11	5	-	0	5	19	4						
Kans.	-	0	21	85	386	-	0	3	19	4	-	0	6	26	-						
Minn.	-	0	0	-	1	-	0	6	34	1	-	0	7	36	1						
Mo.	7	6	24	340	223	-	0	3	16	6	-	0	2	4	4						
Nebr.	-	0	3	10	19	-	0	8	37	14	-	0	22	142	15						
N. Dak.	4	0	29	32	36	-	0	9	39	1	-	0	11	50	3						
S. Dak.	1	1	3	31	63	-	0	17	62	-	-	0	27	141	2						
