
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 24, 2011 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	121	238	742	11,491	14,044	1	3	15	200	145	4	27	245	2,004	1,577						
NEW ENGLAND	-	5	21	262	318	-	0	1	1	-	-	0	1	8	5						
Conn.	-	0	4	37	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	32	8	-	0	0	-	-	-	0	1	1	2						
Mass.	-	3	20	175	210	-	0	0	-	-	-	0	1	4	-						
N.H.	-	0	1	3	14	-	0	1	1	-	-	0	1	1	1						
R.I.	-	0	3	9	16	-	0	0	-	-	-	0	1	2	2						
Vt.	-	0	1	6	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	17	14	74	870	1,610	-	0	2	19	2	1	1	4	63	104						
N.J.	-	0	4	5	369	-	0	0	-	1	-	0	1	-	60						
N.Y. (Upstate)	17	5	20	339	221	-	0	1	4	1	-	0	2	10	18						
N.Y. City	-	6	28	407	299	-	0	0	-	-	-	0	3	31	11						
Pa.	-	2	56	119	721	-	0	2	15	-	1	0	3	22	15						
E.N. CENTRAL	8	14	40	733	1,533	-	0	2	9	3	-	2	10	116	77						
Ill.	-	4	16	211	836	-	0	1	2	2	-	1	4	48	34						
Ind.	-	1	4	45	63	-	0	1	2	1	-	0	4	48	20						
Mich.	-	3	11	171	256	-	0	1	2	-	-	0	1	2	1						
Ohio	8	4	27	306	305	-	0	2	3	-	-	0	2	18	15						
Wis.	-	0	1	-	73	-	0	0	-	-	-	0	0	-	7						
W.N. CENTRAL	4	5	18	297	2,059	-	0	4	27	13	1	4	29	351	276						
Iowa	-	0	3	20	57	-	0	0	-	-	-	0	2	7	5						
Kans.	3	1	6	67	296	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	0	-	66	-	0	0	-	-	-	0	2	-	-						
Mo.	1	3	14	190	1,577	-	0	3	19	10	1	4	29	339	268						
Nebr.	-	0	2	14	56	-	0	3	5	3	-	0	1	5	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	6	7	-	0	1	1	-	-	0	0	-	-						
S. ATLANTIC	44	73	134	3,759	2,725	1	1	8	103	82	1	6	55	553	506						
